GAME_ID,TEAM_ID,PLAYER_ID,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS,MIN
22400708,1610612744,1627780,2,4,0.5,0,2,0,0,0,0,0,2,2,1,1,0,0,2,4,-5,15.483333333
22400708,1610612744,203471,3,6,0.5,3,3,1,0,0,0,0,2,2,1,2,0,1,3,9,-9,18.616666667
22400708,1610612744,1641764,3,6,0.5,2,4,0.5,0,0,0,1,4,5,2,2,0,2,1,8,-9,21.316666667
22400708,1610612744,1630541,6,9,0.667,3,5,0.6,2,4,0.5,0,1,1,0,0,0,0,0,17,-2,23.966666667
22400708,1610612744,1630611,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,-4,2.45
22400708,1610612744,203937,,,,,,,,,,,,,,,,,,,,0
22400708,1610612744,1631218,,,,,,,,,,,,,,,,,,,,0
22400708,1610612744,1630322,,,,,,,,,,,,,,,,,,,,0
22400583,1610612760,1629652,6,10,0.6,6,8,0.75,0,0,0,2,3,5,3,1,0,1,2,18,-5,35.583333333
22400583,1610612760,1631114,7,22,0.318,1,5,0.2,4,8,0.5,0,5,5,6,0,0,6,2,19,-12,37.1
22400583,1610612760,1631119,4,11,0.364,2,7,0.286,2,2,1,4,6,10,3,0,1,0,2,12,0,31.133333333
22400583,1610612760,1630598,5,8,0.625,2,4,0.5,0,0,0,2,4,6,2,1,0,3,6,12,-5,23.216666667
22400583,1610612760,1641717,4,11,0.364,2,4,0.5,0,0,0,2,4,6,5,4,0,3,2,10,-5,37.316666667
22400583,1610612760,1630198,3,8,0.375,1,4,0.25,0,0,0,0,2,2,1,1,0,0,3,7,-7,22.716666667
22400583,1610612760,1629026,1,6,0.167,1,5,0.2,0,0,0,1,5,6,0,0,0,1,2,3,-15,20.083333333
22400583,1610612760,1642382,1,2,0.5,1,2,0.5,0,0,0,0,2,2,1,0,1,1,0,3,5,6.8
22400583,1610612760,1627936,2,9,0.222,2,4,0.5,0,0,0,2,1,3,2,0,0,0,1,6,11,19.7
22400583,1610612760,1631172,2,4,0.5,2,3,0.667,2,2,1,1,0,1,1,0,0,0,0,8,-7,5.95
22400583,1610612760,1641745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4
22400583,1610612760,1642505,,,,,,,,,,,,,,,,,,,,0
22400583,1610612760,1628983,,,,,,,,,,,,,,,,,,,,0
22400583,1610612742,202691,2,7,0.286,2,5,0.4,0,0,0,1,4,5,3,3,1,0,1,6,5,23.75
22400583,1610612742,1629023,6,8,0.75,2,4,0.5,2,3,0.667,0,7,7,5,1,1,4,5,16,7,35.6
22400583,1610612742,1629655,2,3,0.667,0,0,0,4,8,0.5,1,5,6,2,1,2,5,5,8,13,20.416666667
22400583,1610612742,203915,5,13,0.385,4,9,0.444,2,3,0.667,0,3,3,4,2,0,0,1,16,13,30.15
22400583,1610612742,202681,9,19,0.474,3,8,0.375,4,4,1,1,4,5,5,1,0,3,2,25,13,38.916666667
22400583,1610612742,1630230,5,8,0.625,3,5,0.6,1,1,1,1,9,10,1,3,1,3,1,14,6,33.75
22400583,1610612742,1628467,2,7,0.286,0,4,0,3,3,1,2,0,2,4,0,2,0,1,7,-7,20.233333333
22400583,1610612742,1629656,2,4,0.5,1,3,0.333,0,0,0,0,3,3,1,0,0,0,0,5,-8,21.6
22400583,1610612742,1641765,3,4,0.75,1,2,0.5,0,0,0,0,2,2,0,0,0,1,0,7,-3,9.4
22400583,1610612742,1630702,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-3,1.316666667
22400583,1610612742,203939,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,4.883333333
22400583,1610612742,202693,,,,,,,,,,,,,,,,,,,,0
22400583,1610612742,1630314,,,,,,,,,,,,,,,,,,,,0
22400225,1610612763,1630583,6,14,0.429,2,7,0.286,1,2,0.5,3,4,7,5,3,1,0,2,15,8,29.45
22400225,1610612763,1628991,10,20,0.5,2,7,0.286,7,8,0.875,1,6,7,1,2,1,2,5,29,-1,33.283333333
22400225,1610612763,1630643,3,8,0.375,0,4,0,0,2,0,1,2,3,0,1,1,0,0,6,-16,12.85
22400225,1610612763,1642377,4,8,0.5,0,3,0,1,1,1,0,3,3,2,0,0,2,2,9,1,27.266666667
22400225,1610612763,1630590,6,14,0.429,1,2,0.5,2,2,1,0,3,3,3,3,1,2,3,15,-10,31.616666667
22400225,1610612763,1641744,3,8,0.375,0,0,0,6,6,1,4,4,8,1,1,1,2,6,12,12,25.533333333
22400225,1610612763,1631222,3,4,0.75,1,1,1,3,4,0.75,1,2,3,4,0,0,1,2,10,-4,20.266666667
22400225,1610612763,1628379,4,7,0.571,4,4,1,0,0,0,0,2,2,4,0,0,0,2,12,2,26.466666667
22400225,1610612763,203935,3,5,0.6,2,4,0.5,7,8,0.875,1,1,2,6,1,1,4,2,15,-5,22.633333333
22400225,1610612763,1629723,0,1,0,0,1,0,0,0,0,1,2,3,2,0,0,0,1,0,-12,10.633333333
22400225,1610612763,1630658,,,,,,,,,,,,,,,,,,,,0
22400225,1610612763,1642530,,,,,,,,,,,,,,,,,,,,0
22400225,1610612747,1629060,6,7,0.857,3,4,0.75,4,5,0.8,3,4,7,3,1,1,1,1,19,7,35.783333333
22400225,1610612747,2544,13,22,0.591,4,7,0.571,5,8,0.625,1,11,12,14,1,0,6,2,35,3,36.933333333
22400225,1610612747,203076,6,16,0.375,2,3,0.667,7,8,0.875,2,12,14,3,0,3,3,5,21,-6,32
22400225,1610612747,1629629,1,1,1,1,1,1,1,4,0.25,1,1,2,0,2,1,1,1,4,-12,22.533333333
22400225,1610612747,1630559,5,14,0.357,3,11,0.273,5,7,0.714,0,2,2,6,1,0,3,4,18,-1,35.883333333
22400225,1610612747,1642261,7,8,0.875,5,5,1,0,0,0,0,2,2,3,1,0,1,4,19,17,31.133333333
22400225,1610612747,1626156,3,9,0.333,2,6,0.333,0,0,0,0,2,2,2,0,0,1,2,8,5,20.4
22400225,1610612747,1629216,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,6,12.616666667
22400225,1610612747,1631132,2,2,1,0,0,0,0,0,0,0,1,1,0,1,0,2,1,4,6,12.716666667
22400225,1610612747,1631108,,,,,,,,,,,,,,,,,,,,0
22400225,1610612747,1642355,,,,,,,,,,,,,,,,,,,,0
22400225,1610612747,1641721,,,,,,,,,,,,,,,,,,,,0
22400225,1610612747,1642422,,,,,,,,,,,,,,,,,,,,0
42400214,1610612738,1627759,7,16,0.438,2,8,0.25,4,6,0.667,1,6,7,2,0,0,4,5,20,-1,32.55
42400214,1610612738,1628369,16,28,0.571,7,16,0.438,3,3,1,0,8,8,4,4,2,4,3,42,-9,39.616666667
42400214,1610612738,201143,1,2,0.5,1,2,0.5,2,2,1,0,5,5,4,2,0,0,4,5,-8,37.5
42400214,1610612738,201950,2,5,0.4,0,2,0,0,0,0,1,3,4,3,0,0,0,3,4,-12,34.45
42400214,1610612738,1628401,6,12,0.5,6,11,0.545,5,7,0.714,2,1,3,2,0,0,2,0,23,-10,43.516666667
42400214,1610612738,204001,2,6,0.333,0,2,0,3,6,0.5,3,1,4,0,1,0,1,1,7,0,24.266666667
42400214,1610612738,1630202,4,10,0.4,2,7,0.286,2,2,1,0,0,0,0,1,0,1,0,12,2,20.35
42400214,1610612738,1628436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,7.75
42400214,1610612738,1628470,,,,,,,,,,,,,,,,,,,,0
42400214,1610612738,1631120,,,,,,,,,,,,,,,,,,,,0
42400214,1610612738,1629674,,,,,,,,,,,,,,,,,,,,0
42400214,1610612738,1631248,,,,,,,,,,,,,,,,,,,,0
42400214,1610612738,1630214,,,,,,,,,,,,,,,,,,,,0
42400214,1610612738,1641775,,,,,,,,,,,,,,,,,,,,0
42400214,1610612752,1628384,8,14,0.571,4,8,0.5,0,0,0,1,2,3,2,0,0,0,3,20,4,39.65
42400214,1610612752,1628404,2,7,0.286,1,3,0.333,1,2,0.5,2,7,9,5,1,0,3,5,6,8,29.583333333
42400214,1610612752,1626157,11,15,0.733,0,3,0,1,1,1,3,8,11,1,0,1,4,5,23,-1,35.866666667
42400214,1610612752,1628969,11,21,0.524,1,6,0.167,0,0,0,1,6,7,3,4,1,3,1,23,14,44.183333333
42400214,1610612752,1628973,14,25,0.56,4,8,0.5,7,9,0.778,1,4,5,12,0,0,1,2,39,12,40.4
42400214,1610612752,1629011,2,2,1,0,0,0,0,0,0,5,3,8,2,0,0,1,3,4,6,25.133333333
42400214,1610612752,1630540,2,4,0.5,2,3,0.667,0,0,0,0,0,0,0,0,0,0,0,6,3,19.883333333
42400214,1610612752,1626166,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,-2,4.483333333
42400214,1610612752,1630173,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,0.8166666667
42400214,1610612752,1642359,,,,,,,,,,,,,,,,,,,,0
42400214,1610612752,1630574,,,,,,,,,,,,,,,,,,,,0
42400214,1610612752,1642278,,,,,,,,,,,,,,,,,,,,0
42400214,1610612752,1629013,,,,,,,,,,,,,,,,,,,,0
42400214,1610612752,200782,,,,,,,,,,,,,,,,,,,,0
42400214,1610612752,1626153,,,,,,,,,,,,,,,,,,,,0
22400739,1610612761,1630534,2,10,0.2,1,7,0.143,3,4,0.75,2,6,8,1,2,0,0,1,8,-25,29.75
22400739,1610612761,1630567,8,20,0.4,4,6,0.667,1,2,0.5,2,3,5,4,3,4,5,1,21,-5,34.4
22400739,1610612761,1642367,4,8,0.5,2,2,1,0,0,0,0,4,4,3,2,0,0,4,10,-3,27.95
22400739,1610612761,1641711,5,9,0.556,2,3,0.667,5,6,0.833,3,4,7,1,0,1,1,2,17,-6,27.816666667
22400739,1610612761,1630193,2,5,0.4,1,3,0.333,1,2,0.5,2,2,4,10,0,0,5,3,6,-2,27.516666667
22400739,1610612761,1642347,3,10,0.3,1,3,0.333,0,2,0,0,3,3,6,0,0,0,5,7,-13,22.483333333
22400739,1610612761,1628449,4,9,0.444,3,7,0.429,0,0,0,1,1,2,0,0,0,0,3,11,-9,15.35
22400739,1610612761,1631115,2,6,0.333,0,1,0,2,2,1,3,2,5,4,0,0,0,1,6,-5,17.3
22400739,1610612761,1642266,5,9,0.556,2,5,0.4,0,1,0,1,1,2,1,1,1,1,2,12,6,22.5
22400739,1610612761,1642419,4,5,0.8,3,4,0.75,0,0,0,0,2,2,1,1,0,0,2,11,2,14.933333333
22400739,1610612761,1627751,,,,,,,,,,,,,,,,,,,,0
22400739,1610612761,202066,,,,,,,,,,,,,,,,,,,,0
22400739,1610612760,1631114,9,19,0.474,1,3,0.333,8,10,0.8,1,4,5,4,0,0,3,1,27,9,33.183333333
22400739,1610612760,1631096,2,5,0.4,0,1,0,0,0,0,0,5,5,1,2,4,1,3,4,22,22.033333333
22400739,1610612760,1628392,6,7,0.857,0,0,0,0,2,0,1,5,6,2,2,0,1,2,12,6,25.983333333
22400739,1610612760,1630598,7,14,0.5,1,5,0.2,3,3,1,1,2,3,2,1,1,0,0,18,9,33.183333333
22400739,1610612760,1628983,5,12,0.417,1,6,0.167,14,14,1,1,3,4,6,1,0,2,1,25,15,29.133333333
22400739,1610612760,1631119,2,5,0.4,0,3,0,0,0,0,2,4,6,3,0,1,2,2,4,7,17.45
22400739,1610612760,1630198,6,7,0.857,4,5,0.8,0,0,0,1,1,2,1,0,0,1,2,16,14,25.166666667
22400739,1610612760,1641794,0,2,0,0,1,0,1,2,0.5,0,2,2,1,1,0,0,1,1,-3,9.016666667
22400739,1610612760,1627936,5,7,0.714,2,4,0.5,0,0,0,1,5,6,4,3,1,0,2,12,11,20.3
22400739,1610612760,1629026,0,5,0,0,3,0,0,0,0,2,1,3,2,0,0,1,0,0,-11,16.7
22400739,1610612760,1642505,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,-9,4.316666667
22400739,1610612760,1642382,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,-5,1.766666667
22400739,1610612760,1641745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,1.766666667
22400481,1610612762,1628374,6,13,0.462,2,6,0.333,1,1,1,1,3,4,3,2,0,0,1,15,20,26.633333333
22400481,1610612762,1628381,9,16,0.563,3,4,0.75,3,4,0.75,5,4,9,3,1,3,1,3,24,30,28.3
22400481,1610612762,1631117,6,7,0.857,0,0,0,2,4,0.5,7,9,16,0,0,0,1,2,14,26,26.2
22400481,1610612762,1629012,7,19,0.368,2,7,0.286,1,1,1,2,3,5,8,1,0,2,0,17,35,30.633333333
22400481,1610612762,1641718,4,10,0.4,3,8,0.375,0,0,0,0,6,6,5,1,0,5,4,11,20,26.216666667
22400481,1610612762,1630548,3,5,0.6,2,4,0.5,0,0,0,0,5,5,0,1,0,0,1,8,7,20.866666667
22400481,1610612762,1642268,3,5,0.6,0,1,0,1,1,1,0,2,2,6,2,1,1,2,7,17,24.366666667
22400481,1610612762,203903,1,2,0.5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,2,2.75
22400481,1610612762,1642271,1,2,0.5,0,1,0,2,2,1,0,3,3,2,1,0,1,4,4,10,21.8
22400481,1610612762,1641729,12,18,0.667,7,11,0.636,3,3,1,1,6,7,2,2,0,3,4,34,18,25.583333333
22400481,1610612762,1630695,0,3,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,-5,6.65
22400481,1610612762,1629234,,,,,,,,,,,,,,,,,,,,0
22400481,1610612762,201988,,,,,,,,,,,,,,,,,,,,0
22400481,1610612762,1629004,,,,,,,,,,,,,,,,,,,,0
22400481,1610612748,1629312,1,2,0.5,0,0,0,0,0,0,2,1,3,0,1,1,1,3,2,-11,16.266666667
22400481,1610612748,1631107,7,14,0.5,3,5,0.6,0,0,0,0,1,1,3,2,2,0,1,17,-20,23.533333333
22400481,1610612748,1628389,0,6,0,0,1,0,4,6,0.667,1,7,8,2,1,1,3,1,4,-24,25.55
22400481,1610612748,1629639,4,12,0.333,1,8,0.125,6,6,1,0,4,4,6,1,0,3,1,15,-28,29.35
22400481,1610612748,1626179,4,9,0.444,0,5,0,0,0,0,0,1,1,0,0,0,1,1,8,-15,18.35
22400481,1610612748,1631170,3,6,0.5,0,1,0,7,9,0.778,0,2,2,4,1,0,2,1,13,-27,34.083333333
22400481,1610612748,1629130,6,12,0.5,3,9,0.333,1,1,1,0,2,2,2,0,0,0,1,16,-24,21.516666667
22400481,1610612748,1642276,5,9,0.556,2,3,0.667,0,0,0,0,4,4,1,2,0,2,0,12,-12,22.45
22400481,1610612748,1642352,3,6,0.5,0,2,0,1,4,0.25,1,3,4,1,1,1,1,2,7,-9,19.75
22400481,1610612748,202692,0,2,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,-4,5.416666667
22400481,1610612748,1641796,0,0,0,0,0,0,1,2,0.5,1,1,2,2,0,1,0,2,1,-3,9.783333333
22400481,1610612748,1630528,2,2,1,0,0,0,1,2,0.5,0,0,0,3,0,1,2,1,5,-3,13.95
22400481,1610612748,202710,,,,,,,,,,,,,,,,,,,,0
22400481,1610612748,201567,,,,,,,,,,,,,,,,,,,,0
22400481,1610612748,1626196,,,,,,,,,,,,,,,,,,,,0
22400357,1610612762,1628374,2,9,0.222,0,4,0,4,4,1,0,2,2,4,0,0,4,2,8,-25,25.433333333
22400357,1610612762,1628381,5,12,0.417,5,8,0.625,4,4,1,2,5,7,3,0,1,1,1,19,-7,22.866666667
22400357,1610612762,1631117,4,5,0.8,0,0,0,0,0,0,4,10,14,2,0,4,2,1,8,-16,31.916666667
22400357,1610612762,1629012,4,8,0.5,3,4,0.75,4,4,1,0,2,2,0,0,0,3,2,15,-7,22.866666667
22400357,1610612762,1641718,8,14,0.571,3,6,0.5,6,6,1,2,3,5,6,4,0,4,1,25,-20,34.1
22400357,1610612762,1630548,2,8,0.25,1,4,0.25,0,0,0,0,1,1,1,1,0,2,1,5,-37,25.366666667
22400357,1610612762,1642268,0,5,0,0,2,0,0,0,0,0,1,1,3,0,0,2,4,0,-28,16.016666667
22400357,1610612762,1641729,3,7,0.429,3,6,0.5,0,0,0,0,1,1,2,1,0,1,1,9,-30,16.8
22400357,1610612762,1642271,1,3,0.333,0,1,0,1,1,1,1,0,1,0,0,0,1,3,3,-18,9.95
22400357,1610612762,1629234,2,2,1,0,0,0,1,2,0.5,0,1,1,0,0,1,0,0,5,-14,9.766666667
22400357,1610612762,1630695,0,2,0,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,-19,14.35
22400357,1610612762,1629004,0,5,0,0,5,0,0,0,0,0,1,1,0,0,0,0,1,0,1,10.566666667
22400357,1610612762,201988,,,,,,,,,,,,,,,,,,,,0
22400357,1610612758,201942,8,14,0.571,0,2,0,2,2,1,0,1,1,4,1,1,0,3,18,19,29.15
22400357,1610612758,1631099,3,5,0.6,1,3,0.333,0,0,0,0,4,4,1,1,2,1,4,7,17,25.216666667
22400357,1610612758,1627734,8,13,0.615,2,3,0.667,1,1,1,3,9,12,6,1,1,1,1,19,20,28.133333333
22400357,1610612758,1628370,7,15,0.467,2,7,0.286,0,1,0,1,1,2,3,1,0,1,0,16,13,26.683333333
22400357,1610612758,1628368,9,16,0.563,1,5,0.2,2,4,0.5,2,2,4,9,0,1,1,1,21,24,30.55
22400357,1610612758,1628989,10,14,0.714,6,9,0.667,0,0,0,0,5,5,4,1,1,0,3,26,35,22.45
22400357,1610612758,1631115,1,5,0.2,0,2,0,0,0,0,0,4,4,2,0,0,0,0,2,15,11.5
22400357,1610612758,1631165,2,3,0.667,1,2,0.5,0,0,0,1,2,3,5,3,0,1,2,5,22,15.833333333
22400357,1610612758,1641732,1,3,0.333,1,1,1,0,0,0,1,4,5,1,2,1,2,1,3,25,20.15
22400357,1610612758,1629162,2,5,0.4,2,3,0.667,0,0,0,0,1,1,1,0,0,0,0,6,9,8.366666667
22400357,1610612758,203458,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,1,0,9,8.366666667
22400357,1610612758,203926,6,7,0.857,6,7,0.857,0,0,0,0,0,0,0,0,0,1,0,18,9,8.366666667
22400357,1610612758,1642384,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,3,5.233333333
22400357,1610612758,203109,,,,,,,,,,,,,,,,,,,,0
22400357,1610612758,1630222,,,,,,,,,,,,,,,,,,,,0
22401047,1610612744,1627780,2,2,1,0,0,0,0,0,0,2,5,7,2,2,0,2,3,4,-21,20.05
22401047,1610612744,202710,5,12,0.417,0,2,0,1,1,1,5,1,6,2,1,0,0,0,11,-19,28.716666667
22401047,1610612744,203110,1,4,0.25,0,3,0,0,0,0,2,3,5,3,0,0,3,1,2,-23,23.183333333
22401047,1610612744,1630541,3,13,0.231,0,9,0,1,1,1,1,0,1,2,0,0,0,1,7,-23,25.05
22401047,1610612744,1641764,6,16,0.375,2,6,0.333,0,1,0,1,2,3,4,2,0,1,1,14,-4,30.283333333
22401047,1610612744,1627741,3,8,0.375,2,5,0.4,2,2,1,0,3,3,0,0,0,1,2,10,-5,25.516666667
22401047,1610612744,1642366,1,5,0.2,1,4,0.25,0,0,0,0,1,1,3,0,0,4,2,3,-15,13.633333333
22401047,1610612744,1630228,4,10,0.4,1,3,0.333,6,9,0.667,0,2,2,2,2,0,1,0,15,-13,24.816666667
22401047,1610612744,1630611,5,8,0.625,3,6,0.5,0,0,0,2,1,3,0,0,0,0,2,13,-2,19.583333333
22401047,1610612744,1626172,1,1,1,0,0,0,1,2,0.5,0,5,5,2,1,1,0,2,3,0,14.45
22401047,1610612744,1630311,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,6.283333333
22401047,1610612744,1628995,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,4.216666667
22401047,1610612744,1631218,2,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,-1,4.216666667
22401047,1610612748,203952,4,13,0.308,2,4,0.5,0,0,0,2,3,5,5,2,3,2,2,10,2,27.983333333
22401047,1610612748,1628389,9,18,0.5,2,3,0.667,7,9,0.778,1,7,8,1,1,1,3,1,27,23,34.25
22401047,1610612748,1642276,7,11,0.636,0,1,0,0,0,0,1,9,10,0,0,1,2,4,14,4,27.966666667
22401047,1610612748,202692,6,8,0.75,5,7,0.714,0,0,0,0,2,2,0,1,0,1,1,17,5,24.25
22401047,1610612748,1629639,7,10,0.7,4,4,1,2,2,1,0,3,3,7,0,0,2,0,20,33,35.733333333
22401047,1610612748,1630558,5,8,0.625,2,2,1,0,1,0,3,2,5,7,1,0,2,3,12,14,32.416666667
22401047,1610612748,1629312,0,2,0,0,1,0,0,0,0,1,5,6,3,1,0,0,4,0,25,30.183333333
22401047,1610612748,203937,3,3,1,1,1,1,0,0,0,0,3,3,3,2,0,2,0,7,24,20.016666667
22401047,1610612748,1641796,2,4,0.5,1,2,0.5,0,0,0,0,0,0,0,0,0,1,0,5,0,3.6
22401047,1610612748,1631170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6
22401047,1610612748,1631107,,,,,,,,,,,,,,,,,,,,0
22401047,1610612748,201567,,,,,,,,,,,,,,,,,,,,0
22401047,1610612748,1629130,,,,,,,,,,,,,,,,,,,,0
22401047,1610612748,1626179,,,,,,,,,,,,,,,,,,,,0
22400095,1610612742,202691,7,16,0.438,5,12,0.417,0,0,0,0,3,3,1,1,0,1,4,19,-1,33.35
22400095,1610612742,1629023,2,10,0.2,1,5,0.2,0,0,0,2,4,6,0,1,1,1,4,5,-3,35.283333333
22400095,1610612742,1629655,3,7,0.429,0,0,0,1,2,0.5,4,4,8,4,0,0,1,2,7,-1,18.15
22400095,1610612742,202681,9,22,0.409,2,5,0.4,2,2,1,0,2,2,5,3,0,1,4,22,-13,38.7
22400095,1610612742,1629029,12,25,0.48,5,13,0.385,11,12,0.917,1,9,10,4,0,1,2,4,40,-12,39.416666667
22400095,1610612742,1641726,2,2,1,0,0,0,1,2,0.5,4,7,11,3,0,0,1,3,5,-16,21.283333333
22400095,1610612742,1630702,0,4,0,0,3,0,0,0,0,0,1,1,0,0,0,0,1,0,-1,13.266666667
22400095,1610612742,1630230,1,5,0.2,0,2,0,0,0,0,1,1,2,3,1,0,0,2,2,0,15.95
22400095,1610612742,1628467,1,2,0.5,0,1,0,0,0,0,0,1,1,2,0,0,0,2,2,-4,15.783333333
22400095,1610612742,1629656,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,-9,5.766666667
22400095,1610612742,1641789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.016666667
22400095,1610612742,1641765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.016666667
22400095,1610612742,203939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.016666667
22400095,1610612742,203915,,,,,,,,,,,,,,,,,,,,0
22400095,1610612742,202693,,,,,,,,,,,,,,,,,,,,0
22400095,1610612756,1642346,5,8,0.625,3,6,0.5,0,0,0,1,0,1,1,0,0,1,5,13,4,21.166666667
22400095,1610612756,201142,10,21,0.476,4,8,0.5,7,9,0.778,0,9,9,2,1,1,1,0,31,11,39.366666667
22400095,1610612756,203994,7,12,0.583,0,2,0,4,8,0.5,3,11,14,1,0,1,5,2,18,0,30.466666667
22400095,1610612756,1626164,4,12,0.333,2,8,0.25,11,12,0.917,0,1,1,5,1,0,1,3,21,7,37.083333333
22400095,1610612756,1626145,3,7,0.429,2,3,0.667,0,0,0,0,5,5,7,1,1,0,0,8,6,30.766666667
22400095,1610612756,1626220,2,6,0.333,1,5,0.2,2,2,1,2,7,9,4,0,1,0,2,7,18,26.516666667
22400095,1610612756,1628420,2,7,0.286,1,4,0.25,3,4,0.75,1,2,3,3,0,0,1,0,8,6,16.466666667
22400095,1610612756,203486,1,1,1,0,0,0,1,2,0.5,0,1,1,1,0,0,0,3,3,1,9.933333333
22400095,1610612756,1627814,1,3,0.333,0,2,0,0,0,0,0,3,3,2,0,0,1,1,2,-2,17.666666667
22400095,1610612756,1631221,1,2,0.5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,3.45
22400095,1610612756,1642345,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,9,7.116666667
22400095,1610612756,1629626,,,,,,,,,,,,,,,,,,,,0
22400934,1610612753,1630532,6,17,0.353,0,2,0,3,4,0.75,1,6,7,5,2,0,2,3,15,5,33.95
22400934,1610612753,1631094,10,23,0.435,2,6,0.333,3,4,0.75,2,3,5,3,1,1,1,1,25,-11,36.483333333
22400934,1610612753,1628976,2,8,0.25,1,4,0.25,3,3,1,5,7,12,1,0,1,0,3,8,-14,29.866666667
22400934,1610612753,203484,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,-9,21.25
22400934,1610612753,1630175,4,13,0.308,1,6,0.167,0,0,0,0,4,4,3,0,0,2,1,9,-10,30.616666667
22400934,1610612753,1641710,0,4,0,0,1,0,3,4,0.75,0,2,2,2,1,0,0,2,3,-4,19.783333333
22400934,1610612753,1631216,1,2,0.5,0,1,0,3,3,1,0,0,0,0,0,0,0,1,5,-3,6.033333333
22400934,1610612753,1629048,1,2,0.5,1,1,1,1,2,0.5,2,0,2,0,0,2,1,5,4,-11,12.233333333
22400934,1610612753,203914,1,3,0.333,1,3,0.333,0,0,0,0,1,1,1,1,0,0,0,3,-10,10.716666667
22400934,1610612753,1641783,0,3,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,-5,9.716666667
22400934,1610612753,1628371,2,4,0.5,2,4,0.5,2,2,1,1,2,3,0,3,1,1,1,8,2,14.333333333
22400934,1610612753,1630243,1,4,0.25,0,1,0,2,2,1,2,1,3,0,2,0,0,1,4,0,12
22400934,1610612753,1641724,0,3,0,0,2,0,0,0,0,0,1,1,0,0,0,0,1,0,5,3.016666667
22400934,1610612753,202709,,,,,,,,,,,,,,,,,,,,0
22400934,1610612745,1631106,3,12,0.25,0,6,0,0,0,0,1,6,7,2,1,1,1,2,6,17,33.05
22400934,1610612745,1631095,5,13,0.385,5,10,0.5,5,7,0.714,0,7,7,0,0,1,0,1,20,-2,32.183333333
22400934,1610612745,1630578,5,9,0.556,1,1,1,3,4,0.75,6,8,14,4,0,1,6,3,14,16,37.716666667
22400934,1610612745,1628415,7,21,0.333,3,9,0.333,0,0,0,1,3,4,1,1,0,2,2,17,20,37.1
22400934,1610612745,1630224,6,18,0.333,3,9,0.333,0,0,0,1,6,7,8,2,0,4,1,15,16,31.616666667
22400934,1610612745,201145,3,7,0.429,3,6,0.5,0,0,0,0,4,4,0,0,0,0,4,9,4,19.083333333
22400934,1610612745,203500,5,6,0.833,0,0,0,1,3,0.333,11,6,17,1,0,0,3,0,11,17,23.233333333
22400934,1610612745,1628988,1,3,0.333,1,2,0.5,2,4,0.5,0,1,1,4,0,0,2,3,5,-3,16.45
22400934,1610612745,1630256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-5,2.45
22400934,1610612745,1631466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-5,2.45
22400934,1610612745,1641715,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-5,2.45
22400934,1610612745,1629111,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,-5,2.216666667
22400934,1610612745,1642263,,,,,,,,,,,,,,,,,,,,0
22400934,1610612745,1641708,,,,,,,,,,,,,,,,,,,,0
22400934,1610612745,1627832,,,,,,,,,,,,,,,,,,,,0
