GAME_ID,TEAM_ID,PLAYER_ID,PTS,CONTESTED_SHOTS,CONTESTED_SHOTS_2PT,CONTESTED_SHOTS_3PT,DEFLECTIONS,CHARGES_DRAWN,SCREEN_ASSISTS,SCREEN_ASSIST_POINTS,LOOSEBALLS_RECOVERED_OFFENSIVE,LOOSEBALLS_RECOVERED_DEFENSIVE,LOOSEBALLS_RECOVERED_TOTAL,OFFENSIVE_BOXOUTS,DEFENSIVE_BOXOUTS,BOXOUT_PLAYER_TEAM_REBOUNDS,BOXOUT_PLAYER_REBOUNDS,BOXOUTS,MIN
22400402,1610612743,201599,4,2,2,0,0,0,1,3,0,0,0,0,1,1,0,1,14.1
22400402,1610612743,1642461,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,4.066666667
22400402,1610612743,1630192,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.066666667
22400402,1610612743,1641725,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.066666667
22400402,1610612743,1641790,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.75
22400533,1610612762,1630695,5,5,5,0,0,0,0,0,0,0,0,0,1,1,0,1,18.833333333
22400533,1610612762,1628374,24,11,9,2,2,0,0,0,0,0,0,0,1,1,0,1,31.45
22400533,1610612762,1631117,16,12,7,5,0,0,0,0,1,1,2,2,0,2,2,2,31.183333333
22400533,1610612762,1642268,5,1,1,0,1,0,2,5,0,1,1,0,1,1,1,1,26.933333333
22400533,1610612762,1629012,20,4,2,2,1,0,1,2,0,0,0,0,1,1,1,1,28.883333333
22400533,1610612762,1642271,4,5,2,3,3,0,0,0,0,0,0,0,0,0,0,0,22.333333333
22400533,1610612762,1629004,13,2,0,2,2,0,1,3,0,0,0,0,0,0,0,0,18.533333333
22400533,1610612762,1642262,13,5,5,0,1,0,2,4,0,0,0,0,0,0,0,0,21.633333333
22400533,1610612762,1629234,4,3,1,2,0,0,3,7,0,0,0,2,0,2,2,2,16.816666667
22400533,1610612762,201988,2,1,0,1,0,0,2,5,1,0,1,0,0,0,0,0,14.05
22400533,1610612756,1642346,10,10,3,7,0,0,0,0,0,0,0,0,0,0,0,0,23.883333333
22400533,1610612756,201142,25,7,4,3,1,0,0,0,0,0,0,0,2,2,0,2,35.566666667
22400533,1610612756,203486,6,4,4,0,3,0,3,9,1,0,1,0,2,2,2,2,22.9
22400533,1610612756,1626164,34,9,4,5,2,0,0,0,1,0,1,0,2,2,1,2,36.433333333
22400533,1610612756,1626145,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,25.7
22400533,1610612756,203078,12,3,3,0,5,0,0,0,0,0,0,0,0,0,0,0,31.066666667
22400533,1610612756,1642345,9,5,5,0,2,0,5,13,0,0,0,0,3,3,0,3,23.15
22400533,1610612756,1628960,14,8,2,6,3,0,0,0,0,0,0,0,0,0,0,0,30.466666667
22400533,1610612756,1628420,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.5
22400533,1610612756,1629006,2,4,2,2,1,0,0,0,0,0,0,0,0,0,0,0,7.333333333
22401123,1610612760,1631114,33,4,2,2,3,0,0,0,0,1,1,0,1,1,0,1,34.133333333
22401123,1610612760,1631096,20,15,12,3,0,0,1,3,0,1,1,0,1,1,1,1,31.3
22401123,1610612760,1628392,16,14,14,0,3,0,8,17,0,0,0,0,3,3,1,3,28.116666667
22401123,1610612760,1629652,2,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,26.3
22401123,1610612760,1628983,22,0,0,0,7,0,0,0,0,2,2,0,1,1,1,1,35.033333333
22401123,1610612760,1629026,3,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,14.466666667
22401123,1610612760,1641717,2,4,1,3,2,0,0,0,0,1,1,0,0,0,0,0,26.85
22401123,1610612760,1627936,2,1,1,0,1,0,1,3,0,0,0,0,0,0,0,0,19.583333333
22401123,1610612760,1630598,8,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0,19.316666667
22401123,1610612760,1642382,3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2.45
22401123,1610612745,1641708,16,3,3,0,4,0,0,0,0,1,1,0,0,0,0,0,38.116666667
22401123,1610612745,1630578,31,5,2,3,3,0,3,8,1,0,1,0,0,0,0,0,33.833333333
22401123,1610612745,203500,8,6,5,1,3,0,1,2,0,0,0,2,1,3,2,3,22.95
22401123,1610612745,1630224,34,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,38.066666667
22401123,1610612745,1627832,13,1,0,1,1,0,0,0,1,1,2,0,2,2,0,2,37.483333333
22401123,1610612745,1631106,5,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,17.583333333
22401123,1610612745,1631095,9,3,1,2,2,0,3,7,0,1,1,0,1,1,1,1,33.616666667
22401123,1610612745,1630256,9,4,2,2,1,1,0,0,0,0,0,0,0,0,0,0,14.833333333
22401123,1610612745,1642263,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0.8833333333
22400822,1610612743,1629008,19,2,0,2,0,0,1,2,0,0,0,0,0,0,0,0,32.966666667
22400822,1610612743,203932,25,2,1,1,1,0,0,0,1,0,1,0,0,0,0,0,23.633333333
22400822,1610612743,203999,18,4,2,2,3,0,7,15,1,0,1,0,2,2,2,2,38.533333333
22400822,1610612743,1631128,17,2,0,2,1,0,0,0,0,1,1,0,1,1,1,1,37.083333333
22400822,1610612743,1627750,16,4,4,0,1,0,0,0,0,1,1,0,0,0,0,0,33.233333333
22400822,1610612743,201566,7,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,23.383333333
22400822,1610612743,1630192,14,7,2,5,0,0,0,0,0,0,0,0,0,0,0,0,23.95
22400822,1610612743,1631124,4,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,14.15
22400822,1610612743,201599,1,4,3,1,1,0,1,3,0,0,0,2,0,2,2,2,9.466666667
22400822,1610612743,1629618,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3.6
22400822,1610612754,1630174,17,7,5,2,3,0,1,3,0,0,0,0,0,0,0,0,33
22400822,1610612754,1627783,19,6,4,2,4,0,0,0,0,0,0,0,1,1,1,1,30.916666667
22400822,1610612754,1626167,23,15,13,2,6,0,2,6,0,0,0,0,0,0,0,0,38.566666667
22400822,1610612754,1629614,6,4,3,1,1,0,0,0,0,0,0,0,1,1,0,1,27.166666667
22400822,1610612754,1630169,19,4,2,2,5,0,0,0,0,0,0,0,0,0,0,0,40.383333333
22400822,1610612754,1628418,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9.433333333
22400822,1610612754,1630167,11,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,17.083333333
22400822,1610612754,1641767,7,4,3,1,1,0,0,0,1,1,2,0,0,0,0,0,24.1
22400822,1610612754,1631097,8,4,3,1,1,0,0,0,1,1,2,0,0,0,0,0,19.35
22400154,1610612749,1627752,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14.7
22400154,1610612749,1626171,21,10,7,3,3,0,1,2,0,0,0,0,0,0,0,0,38.9
22400154,1610612749,201572,13,17,17,0,6,0,1,3,0,1,1,0,2,2,1,2,35.733333333
22400154,1610612749,1629018,4,1,0,1,0,0,1,2,0,0,0,0,0,0,0,0,20.866666667
22400154,1610612749,203081,36,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,37.333333333
22400154,1610612749,1631260,21,3,2,1,1,0,0,0,0,1,1,0,0,0,0,0,33.966666667
22400154,1610612749,1641748,7,3,2,1,0,0,0,0,1,0,1,0,0,0,0,0,24.933333333
22400154,1610612749,1626192,7,2,1,1,2,0,1,3,2,0,2,0,0,0,0,0,22.483333333
22400154,1610612749,1626153,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.383333333
22400154,1610612739,1630171,5,3,2,1,1,0,3,8,1,0,1,1,1,1,1,2,26.3
22400154,1610612739,1630596,17,13,10,3,0,0,1,3,0,0,0,0,2,1,0,2,31.85
22400154,1610612739,1628386,14,8,7,1,2,0,4,9,1,0,1,0,0,0,0,0,34.7
22400154,1610612739,1628378,14,1,1,0,0,0,0,0,0,2,2,0,1,1,0,1,31.083333333
22400154,1610612739,1629636,39,5,0,5,0,0,0,0,1,1,2,0,0,0,0,0,34.75
22400154,1610612739,1630241,12,1,1,0,2,0,1,2,0,1,1,0,0,0,0,0,27.316666667
22400154,1610612739,1627777,9,2,0,2,0,0,1,2,0,0,0,0,1,1,0,1,26.333333333
22400154,1610612739,1629660,6,5,3,2,4,0,0,0,0,0,0,0,0,0,0,0,18.733333333
22400154,1610612739,1641854,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.466666667
22400154,1610612739,1631247,0,1,1,0,0,0,1,3,0,0,0,0,0,0,0,0,3.466666667
22400939,1610612752,1628404,18,9,3,6,1,0,3,6,0,1,1,0,1,1,1,1,31
22400939,1610612752,1628384,24,6,5,1,6,0,0,0,0,1,1,0,0,0,0,0,37.3
22400939,1610612752,1626157,26,6,5,1,1,0,0,0,0,0,0,0,4,4,2,4,27.683333333
22400939,1610612752,1628969,15,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,33.516666667
22400939,1610612752,1630540,21,4,2,2,1,0,0,0,0,2,2,0,1,1,0,1,31.75
22400939,1610612752,1629011,2,2,1,1,5,0,3,9,0,0,0,0,0,0,0,0,15.9
22400939,1610612752,1629013,13,8,4,4,1,0,0,0,0,0,0,0,1,1,0,1,23.883333333
22400939,1610612752,1626166,6,2,2,0,1,1,1,3,0,0,0,0,0,0,0,0,14.2
22400939,1610612752,1626153,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.883333333
22400939,1610612752,1642278,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.733333333
22400939,1610612752,1630699,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.733333333
22400939,1610612752,1641817,0,1,1,0,0,0,2,6,0,0,0,0,0,0,0,0,4.416666667
22400939,1610612758,201942,11,2,1,1,1,0,0,0,1,1,2,0,0,0,0,0,27.966666667
22400939,1610612758,1631099,9,6,2,4,1,0,0,0,0,0,0,0,0,0,0,0,29.933333333
22400939,1610612758,202685,10,10,7,3,0,0,3,6,0,0,0,0,3,3,3,3,21.85
22400939,1610612758,203897,17,5,3,2,2,0,1,2,0,1,1,0,0,0,0,0,36.05
22400939,1610612758,1628370,21,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,29.5
22400939,1610612758,1631165,9,3,1,2,1,0,0,0,1,0,1,0,0,0,0,0,18.466666667
22400939,1610612758,1626168,3,2,2,0,1,0,1,3,0,0,0,0,0,0,0,0,14.15
22400939,1610612758,1642403,12,3,2,1,1,0,1,2,0,1,1,0,0,0,0,0,18.933333333
22400939,1610612758,1642269,3,1,0,1,2,0,0,0,0,1,1,0,0,0,0,0,12.483333333
22400939,1610612758,203926,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,5.25
22400939,1610612758,1628365,2,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,7.766666667
22400939,1610612758,1627746,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,5.883333333
22400939,1610612758,1630222,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5.883333333
22400415,1610612751,1629661,29,0,0,0,1,0,1,2,1,0,1,1,1,2,1,2,35.183333333
22400415,1610612751,1641730,20,8,6,2,2,0,0,0,0,0,0,0,2,2,0,2,30.633333333
22400415,1610612751,1629651,13,8,4,4,3,0,4,9,1,0,1,0,0,0,0,0,31
22400415,1610612751,1630553,12,6,2,4,6,0,1,3,0,2,2,0,0,0,0,0,30.216666667
22400415,1610612751,1627732,8,5,2,3,3,0,0,0,0,0,0,0,0,0,0,0,28.983333333
22400415,1610612751,1630592,4,10,6,4,1,0,0,0,0,0,0,0,1,1,0,1,31.633333333
22400415,1610612751,1630549,0,1,0,1,2,0,1,2,0,1,1,1,0,1,1,1,11.4
22400415,1610612751,1629003,20,6,1,5,2,0,0,0,2,0,2,0,0,0,0,0,22.9
22400415,1610612751,1631213,5,3,0,3,0,0,0,0,0,0,0,0,1,1,1,1,17.433333333
22400415,1610612751,1641736,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6166666667
22400415,1610612749,203114,21,4,0,4,2,0,0,0,0,0,0,0,1,1,0,1,26.216666667
22400415,1610612749,1626171,18,7,5,2,5,0,1,2,0,0,0,0,1,1,0,1,35.316666667
22400415,1610612749,201572,20,10,10,0,1,0,1,2,0,1,1,1,3,4,3,4,33.983333333
22400415,1610612749,1641748,8,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,23
22400415,1610612749,1631157,7,5,1,4,2,0,1,2,1,0,1,0,0,0,0,0,29
22400415,1610612749,1631260,8,4,3,1,1,0,0,0,1,1,2,0,1,1,0,1,29.25
22400415,1610612749,1627752,9,5,3,2,1,0,0,0,0,0,0,0,0,0,0,0,23.383333333
22400415,1610612749,1629018,14,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,21.683333333
22400415,1610612749,1626153,0,4,1,3,3,0,0,0,0,1,1,0,0,0,0,0,18.166666667
22400097,1610612755,1626162,14,5,3,2,2,0,0,0,0,0,0,0,0,0,0,0,37.9
22400097,1610612755,1628997,17,2,2,0,1,0,0,0,1,1,2,0,1,1,1,1,36.833333333
22400097,1610612755,203083,9,11,5,6,3,0,5,12,0,1,1,2,1,3,2,3,37.233333333
22400097,1610612755,200768,6,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,17.133333333
22400097,1610612755,1630178,45,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,47.8
22400097,1610612755,201569,15,4,1,3,1,0,1,2,0,0,0,0,0,0,0,0,31.85
22400097,1610612755,1630231,8,1,0,1,2,0,0,0,1,0,1,0,0,0,0,0,21.566666667
22400097,1610612755,1627824,0,2,1,1,0,0,0,0,3,0,3,0,1,1,0,1,17.283333333
22400097,1610612754,1630174,10,5,2,3,3,0,0,0,0,0,0,0,1,1,0,1,28.416666667
22400097,1610612754,1627783,17,8,4,4,2,0,1,2,0,1,1,0,3,3,2,3,40.116666667
22400097,1610612754,1626167,14,6,6,0,2,0,4,10,0,0,0,0,2,2,0,2,37.266666667
22400097,1610612754,1629614,10,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,31.416666667
22400097,1610612754,1630169,22,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,37.283333333
22400097,1610612754,1631097,5,3,0,3,2,0,0,0,0,0,0,0,2,2,1,2,21.15
22400097,1610612754,1630167,15,1,1,0,2,0,1,2,0,0,0,0,0,0,0,0,22.85
22400097,1610612754,204456,10,0,0,0,2,1,0,0,1,0,1,0,0,0,0,0,21.433333333
22400097,1610612754,1630543,2,2,2,0,1,0,1,2,0,0,0,0,0,0,0,0,5.75
22400097,1610612754,1641716,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.283333333
22400097,1610612754,1641767,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15.033333333
22401124,1610612739,1629622,3,4,2,2,0,0,0,0,2,0,2,0,1,1,0,1,31.966666667
22401124,1610612739,1630596,25,14,9,5,1,0,3,9,1,0,1,0,1,1,1,1,36.95
22401124,1610612739,1628386,4,4,4,0,0,0,2,6,0,0,0,0,0,0,0,0,15.5
22401124,1610612739,1628378,26,2,2,0,2,0,1,2,2,0,2,0,0,0,0,0,33.6
22401124,1610612739,1629636,19,2,1,1,3,0,2,5,0,0,0,0,0,0,0,0,33.633333333
22401124,1610612739,1630241,9,2,2,0,1,1,1,3,0,0,0,0,1,1,0,1,24.1
22401124,1610612739,1629631,18,5,2,3,0,0,1,3,1,0,1,0,2,2,1,2,28.933333333
22401124,1610612739,1630171,6,7,3,4,0,0,0,0,0,0,0,0,0,0,0,0,19.766666667
22401124,1610612739,1641854,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.15
22401124,1610612759,1630170,24,4,3,1,4,0,0,0,0,0,0,0,0,0,0,0,36.216666667
22401124,1610612759,203084,23,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,30.283333333
22401124,1610612759,202687,6,4,3,1,1,0,2,5,0,1,1,1,1,2,2,2,26.783333333
22401124,1610612759,1642264,22,2,1,1,2,0,1,3,0,1,1,0,0,0,0,0,32.55
22401124,1610612759,101108,9,4,3,1,2,0,0,0,1,1,2,0,0,0,0,0,30.15
22401124,1610612759,1629640,7,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,23.75
22401124,1610612759,1631104,2,3,2,1,1,0,0,0,1,1,2,0,0,0,0,0,15.716666667
22401124,1610612759,1630572,5,6,2,4,0,0,2,5,0,0,0,0,0,0,0,0,12.016666667
22401124,1610612759,1630577,15,5,2,3,1,0,1,3,0,0,0,0,1,1,0,1,27.65
22401124,1610612759,1629162,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.833333333
22401188,1610612752,200782,6,6,3,3,3,0,3,9,0,0,0,0,0,0,0,0,29.233333333
22401188,1610612752,1630173,18,2,1,1,2,0,3,6,0,1,1,0,0,0,0,0,32.766666667
22401188,1610612752,1630540,17,2,1,1,1,0,1,2,0,2,2,0,0,0,0,0,29.966666667
22401188,1610612752,1626166,21,3,1,2,2,2,0,0,0,0,0,0,1,1,0,1,33.533333333
22401188,1610612752,1629013,29,7,2,5,2,0,0,0,0,0,0,0,1,1,0,1,40.433333333
22401188,1610612752,1642359,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,11.033333333
22401188,1610612752,1642278,5,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,14.466666667
22401188,1610612752,1626153,5,1,1,0,3,0,0,0,0,1,1,0,0,0,0,0,20.633333333
22401188,1610612752,1641755,4,4,4,0,2,0,0,0,0,2,2,0,0,0,0,0,21.5
22401188,1610612752,1630699,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.866666667
22401188,1610612751,1630592,18,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,37.966666667
22401188,1610612751,1630570,20,6,4,2,2,0,0,0,0,0,0,0,0,0,0,0,33.383333333
22401188,1610612751,1629651,12,6,5,1,2,0,2,4,0,0,0,0,0,0,0,0,22.266666667
22401188,1610612751,1630553,14,8,3,5,1,0,0,0,1,0,1,0,0,0,0,0,36.733333333
22401188,1610612751,1631213,20,3,3,0,1,0,1,2,0,0,0,0,0,0,0,0,31.333333333
22401188,1610612751,1641787,2,1,1,0,2,0,0,0,0,0,0,0,1,1,0,1,20.433333333
22401188,1610612751,1631166,11,5,2,3,1,2,1,2,0,0,0,0,0,0,0,0,30.7
22401188,1610612751,1630623,5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,17.15
22401188,1610612751,1641727,3,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,10.033333333
22400548,1610612750,1630183,8,6,2,4,1,0,0,0,0,0,0,0,1,1,1,1,30.3
22400548,1610612750,203944,20,9,6,3,0,0,0,0,0,1,1,2,2,4,4,4,32.733333333
22400548,1610612750,203497,11,11,8,3,2,0,6,16,0,0,0,2,2,4,3,4,32.566666667
22400548,1610612750,1630162,41,4,3,1,1,0,0,0,1,0,1,0,0,0,0,0,36.4
22400548,1610612750,1628978,13,6,2,4,4,0,1,3,1,1,2,0,0,0,0,0,28.883333333
22400548,1610612750,201144,7,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,20.316666667
22400548,1610612750,1629638,6,2,2,0,0,0,0,0,0,0,0,0,2,2,0,2,23.066666667
22400548,1610612750,1629675,12,6,3,3,2,0,0,0,0,1,1,0,1,1,0,1,23.916666667
22400548,1610612750,1631169,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6.816666667
22400548,1610612764,1641731,15,13,7,6,4,0,1,2,0,1,1,0,0,0,0,0,34.683333333
22400548,1610612764,1628398,22,5,4,1,2,0,0,0,0,0,0,0,0,0,0,0,35.483333333
22400548,1610612764,1642259,13,13,12,1,2,0,6,13,1,1,2,0,1,1,0,1,27.866666667
22400548,1610612764,1629673,20,3,1,2,2,0,1,3,0,2,2,0,0,0,0,0,33.233333333
22400548,1610612764,1642267,8,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,33.783333333
22400548,1610612764,202685,8,6,4,2,3,0,6,15,0,0,0,1,1,2,2,2,18.766666667
22400548,1610612764,1630557,2,2,0,2,0,0,1,3,0,0,0,0,0,0,0,0,17.833333333
22400548,1610612764,1642273,10,7,2,5,2,0,0,0,0,0,0,0,0,0,0,0,17.516666667
22400548,1610612764,1630215,7,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,6.933333333
22400237,1610612765,1627736,26,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,29.266666667
22400237,1610612765,202699,12,2,2,0,0,0,0,0,0,0,0,0,2,2,2,2,28.383333333
22400237,1610612765,1631105,11,6,3,3,2,0,3,7,0,0,0,0,2,2,2,2,18.2
22400237,1610612765,1630595,21,3,3,0,4,0,1,3,0,1,1,1,0,1,1,1,30.566666667
22400237,1610612765,1631093,28,3,3,0,0,0,0,0,1,0,1,0,0,0,0,0,29.783333333
22400237,1610612765,1630191,9,12,12,0,0,0,2,5,0,0,0,0,0,0,0,0,25.45
22400237,1610612765,1641842,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,14.883333333
22400237,1610612765,1631323,6,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,21.966666667
22400237,1610612765,1631111,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,23.733333333
22400237,1610612765,1630194,0,1,1,0,1,0,1,3,0,0,0,0,0,0,0,0,4.35
22400237,1610612764,1641731,15,2,1,1,6,0,1,3,0,1,1,0,1,1,0,1,26.083333333
22400237,1610612764,1628398,22,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,28.966666667
22400237,1610612764,1642259,4,5,4,1,1,0,4,8,0,1,1,0,0,0,0,0,23.9
22400237,1610612764,1629673,22,3,0,3,2,0,1,2,1,0,1,0,0,0,0,0,26.816666667
22400237,1610612764,1642267,11,1,1,0,4,1,0,0,0,1,1,0,1,1,1,1,25.2
22400237,1610612764,1627763,1,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,21.8
22400237,1610612764,202685,13,8,7,1,0,0,2,4,0,0,0,0,0,0,0,0,20.1
22400237,1610612764,1642273,0,9,3,6,2,0,0,0,0,0,0,0,0,0,0,0,25.666666667
22400237,1610612764,1630557,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21.833333333
22400237,1610612764,1628963,4,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,4
22400237,1610612764,1631116,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
22400933,1610612754,1630174,9,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,22.5
22400933,1610612754,1627783,13,9,4,5,3,0,0,0,0,0,0,0,0,0,0,0,24.216666667
22400933,1610612754,1626167,15,5,3,2,0,0,4,9,0,0,0,0,1,1,1,1,23.066666667
22400933,1610612754,1631097,5,8,6,2,1,0,1,3,0,0,0,0,0,0,0,0,22.883333333
22400933,1610612754,1629614,8,2,0,2,3,0,0,0,0,0,0,0,0,0,0,0,21.716666667
22400933,1610612754,204456,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8.566666667
22400933,1610612754,1630167,10,2,1,1,2,0,1,2,0,0,0,0,0,0,0,0,20.316666667
22400933,1610612754,1628418,2,2,2,0,0,0,1,2,0,0,0,0,0,0,0,0,10.866666667
22400933,1610612754,1641767,12,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,21.116666667
22400933,1610612754,1642277,4,5,4,1,3,0,0,0,1,0,1,0,0,0,0,0,17.9
22400933,1610612754,1631245,5,0,0,0,2,0,1,3,0,1,1,0,1,1,0,1,14.05
22400933,1610612754,1641716,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14.066666667
22400933,1610612754,1628396,6,2,2,0,0,0,2,5,0,0,0,0,0,0,0,0,7.533333333
22400933,1610612754,1642484,2,3,0,3,0,0,1,2,0,1,1,0,0,0,0,0,7.533333333
22400933,1610612754,201949,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.666666667
22400933,1610612741,1630581,29,7,5,2,1,0,0,0,1,1,2,0,0,0,0,0,27.866666667
22400933,1610612741,1641824,8,7,5,2,0,0,0,0,0,0,0,0,0,0,0,0,24.183333333
22400933,1610612741,1628380,7,7,5,2,1,0,4,8,0,1,1,1,1,2,2,2,22.566666667
22400933,1610612741,1629632,29,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,34.483333333
22400933,1610612741,1630200,8,3,1,2,3,0,0,0,0,0,0,0,0,0,0,0,33.666666667
22400933,1610612741,1628989,13,6,4,2,7,0,1,2,0,1,1,0,0,0,0,0,34.266666667
22400933,1610612741,202696,11,6,4,2,0,0,3,7,0,0,0,0,0,0,0,0,23.6
22400933,1610612741,1630172,2,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,12.666666667
22400933,1610612741,1641763,9,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,17.4
22400933,1610612741,1631207,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5
22400933,1610612741,1629659,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2.9
22400835,1610612742,202691,22,3,2,1,1,0,0,0,1,0,1,0,0,0,0,0,30.333333333
22400835,1610612742,1629023,0,11,7,4,2,0,0,0,1,0,1,0,1,1,1,1,34.7
22400835,1610612742,1630556,4,2,0,2,0,0,1,3,0,0,0,0,0,0,0,0,12.6
22400835,1610612742,1631108,10,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,37.066666667
22400835,1610612742,202681,35,3,3,0,6,0,0,0,0,1,1,0,0,0,0,0,39.833333333
22400835,1610612742,203915,9,4,0,4,0,0,2,5,0,0,0,0,0,0,0,0,26.533333333
22400835,1610612742,203957,8,1,0,1,2,0,0,0,0,1,1,0,0,0,0,0,11.466666667
22400835,1610612742,1630230,9,3,1,2,3,0,0,0,0,1,1,0,2,2,1,2,24
22400835,1610612742,1641765,0,3,2,1,0,0,0,0,0,0,0,0,2,1,0,2,7.35
22400835,1610612742,203939,2,6,4,2,0,0,1,2,0,0,0,1,2,3,2,3,16.116666667
22400835,1610612747,1629060,15,6,4,2,0,0,1,2,0,0,0,0,0,0,0,0,38.433333333
22400835,1610612747,2544,27,3,2,1,1,0,0,0,1,1,2,0,0,0,0,0,37.066666667
22400835,1610612747,1629637,8,9,8,1,1,0,1,3,0,0,0,0,4,4,3,4,16.85
22400835,1610612747,1630559,20,6,3,3,2,0,1,2,0,0,0,0,0,0,0,0,37.7
22400835,1610612747,1629029,19,7,5,2,4,0,0,0,0,0,0,0,2,2,0,2,35.3
22400835,1610612747,1627827,2,5,3,2,3,0,1,2,0,1,1,0,1,1,0,1,28.4
22400835,1610612747,1629216,2,1,1,0,1,0,0,0,0,0,0,0,2,2,0,2,16.166666667
22400835,1610612747,1629020,8,2,1,1,1,0,1,2,0,0,0,1,0,1,1,1,14.133333333
22400835,1610612747,1630692,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,5.95
22400835,1610612747,1642261,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10
42400161,1610612750,1630183,25,8,5,3,3,0,0,0,0,0,0,0,0,0,0,0,33.3
42400161,1610612750,203944,16,7,2,5,0,0,1,2,0,0,0,1,0,1,1,1,34.766666667
42400161,1610612750,203497,2,10,5,5,1,0,2,4,0,0,0,1,0,1,1,1,24.316666667
42400161,1610612750,1630162,22,1,0,1,2,0,0,0,1,0,1,0,0,0,0,0,35.416666667
42400161,1610612750,201144,9,1,1,0,2,0,0,0,0,0,0,0,1,1,1,1,22.483333333
