GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,START_POSITION,COMMENT,MIN,SPD,DIST,ORBC,DRBC,RBC,TCHS,SAST,FTAST,PASS,AST,CFGM,CFGA,CFG_PCT,UFGM,UFGA,UFG_PCT,FG_PCT,DFGM,DFGA,DFG_PCT
0022400982,1610612760,OKC,Oklahoma City,1629026,Kenrich Williams,F,,18:38,4.22,1.38,3,7,9,23,1,0,19,5,0,1,0.0,0,2,0.0,0.0,1,1,1.0
0022400982,1610612760,OKC,Oklahoma City,1631096,Chet Holmgren,F,,35:28,4.13,2.59,6,13,16,42,0,0,29,3,2,3,0.667,4,6,0.667,0.667,3,5,0.6
0022400982,1610612760,OKC,Oklahoma City,1628392,Isaiah Hartenstein,C,,32:26,4.41,2.51,9,13,22,76,2,2,57,3,2,4,0.5,9,11,0.818,0.732,2,4,0.5
0022400982,1610612760,OKC,Oklahoma City,1641717,Cason Wallace,G,,27:01,4.51,2.15,4,5,9,29,0,0,20,1,3,5,0.6,1,2,0.5,0.57,2,2,1.0
0022400982,1610612760,OKC,Oklahoma City,1628983,Shai Gilgeous-Alexander,G,,33:35,3.85,2.32,4,3,7,76,1,1,43,8,1,6,0.167,10,21,0.476,0.406,2,3,0.667
0022400982,1610612760,OKC,Oklahoma City,1641794,Dillon Jones,,,6:13,4.5,0.5,0,3,3,6,0,0,6,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0
0022400982,1610612760,OKC,Oklahoma City,1631119,Jaylin Williams,,,13:47,3.45,0.89,1,2,2,14,0,0,13,0,0,0,0.0,1,1,1.0,1.0,0,0,0.0
0022400982,1610612760,OKC,Oklahoma City,1627936,Alex Caruso,,,22:58,4.35,1.82,3,7,10,52,1,0,43,5,3,4,0.75,1,2,0.5,0.667,0,3,0.0
0022400982,1610612760,OKC,Oklahoma City,1630198,Isaiah Joe,,,29:39,4.31,2.31,1,7,8,42,0,0,26,2,0,2,0.0,6,10,0.6,0.5,0,0,0.0
0022400982,1610612760,OKC,Oklahoma City,1630598,Aaron Wiggins,,,19:11,4.5,1.57,3,2,5,30,0,0,21,3,1,2,0.5,2,6,0.333,0.375,1,3,0.333
0022400982,1610612760,OKC,Oklahoma City,1641745,Adam Flagler,,,1:05,3.92,0.08,0,1,1,4,0,0,2,0,0,0,0.0,0,1,0.0,0.0,0,0,0.0
0022400982,1610612760,OKC,Oklahoma City,1631172,Ousmane Dieng,,DND - Injury/Illness,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0
0022400982,1610612749,MIL,Milwaukee,1628398,Kyle Kuzma,F,,26:12,4.22,1.98,2,2,4,30,0,1,17,2,2,5,0.4,2,6,0.333,0.363,3,3,1.0
0022400982,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,F,,35:57,4.1,2.59,7,15,20,91,0,0,66,10,4,7,0.571,3,8,0.375,0.467,0,2,0.0
0022400982,1610612749,MIL,Milwaukee,201572,Brook Lopez,C,,32:43,3.92,2.26,4,6,10,31,0,0,20,0,2,2,1.0,1,6,0.167,0.375,4,7,0.571
0022400982,1610612749,MIL,Milwaukee,1627752,Taurean Prince,G,,24:41,3.97,1.72,0,3,3,25,0,0,18,1,1,1,1.0,2,5,0.4,0.5,1,1,1.0
0022400982,1610612749,MIL,Milwaukee,203081,Damian Lillard,G,,29:07,4.01,2.08,1,2,3,64,1,0,47,2,1,3,0.333,2,6,0.333,0.333,2,3,0.667
0022400982,1610612749,MIL,Milwaukee,1629645,Kevin Porter Jr.,,,18:33,4.39,1.44,0,6,6,43,0,0,32,1,0,2,0.0,3,7,0.429,0.333,1,2,0.5
0022400982,1610612749,MIL,Milwaukee,1629018,Gary Trent Jr.,,,25:10,3.97,1.81,0,2,2,29,0,0,17,2,0,1,0.0,4,10,0.4,0.363,2,2,1.0
0022400982,1610612749,MIL,Milwaukee,1630579,Jericho Sims,,,11:58,4.33,0.96,4,5,9,18,0,0,14,1,0,2,0.0,0,0,0.0,0.0,1,2,0.5
0022400982,1610612749,MIL,Milwaukee,1631260,AJ Green,,,18:39,4.58,1.56,0,2,2,27,0,0,20,1,0,1,0.0,3,4,0.75,0.599,2,2,1.0
0022400982,1610612749,MIL,Milwaukee,1641748,Andre Jackson Jr.,,,4:37,4.91,0.43,4,2,6,10,0,0,7,0,1,1,1.0,0,1,0.0,0.5,0,0,0.0
0022400982,1610612749,MIL,Milwaukee,1626192,Pat Connaughton,,,4:37,4.54,0.39,0,1,1,10,0,0,7,1,0,1,0.0,0,0,0.0,0.0,1,1,1.0
0022400982,1610612749,MIL,Milwaukee,1631157,Ryan Rollins,,,3:50,4.18,0.31,0,3,3,7,0,0,4,0,1,1,1.0,1,2,0.5,0.667,0,0,0.0
0022400982,1610612749,MIL,Milwaukee,1641890,Tyler Smith,,,1:58,4.6,0.17,0,0,0,3,0,0,2,0,0,1,0.0,0,0,0.0,0.0,0,0,0.0
0022400982,1610612749,MIL,Milwaukee,1641753,Chris Livingston,,,1:58,4.75,0.18,0,0,0,2,0,0,1,0,0,0,0.0,0,0,0.0,0.0,1,1,1.0
0022400982,1610612749,MIL,Milwaukee,1631250,Pete Nance,,DNP - Coach's Decision,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0
0042400221,1610612743,DEN,Denver,1629008,Michael Porter Jr.,F,,24:06,4.05,1.74,4,8,12,22,0,0,13,0,1,5,0.2,0,3,0.0,0.125,1,1,1.0
0042400221,1610612743,DEN,Denver,203932,Aaron Gordon,F,,39:03,4.2,2.95,9,14,22,67,0,1,42,1,2,5,0.4,5,10,0.5,0.467,1,3,0.333
0042400221,1610612743,DEN,Denver,203999,Nikola Jokić,C,,42:25,3.76,2.87,10,22,31,112,0,0,67,6,9,17,0.529,6,12,0.5,0.517,2,7,0.286
0042400221,1610612743,DEN,Denver,1631128,Christian Braun,G,,40:03,4.51,3.25,7,12,17,45,1,0,34,3,1,2,0.5,3,6,0.5,0.5,2,2,1.0
0042400221,1610612743,DEN,Denver,1627750,Jamal Murray,G,,44:15,4.18,3.32,3,9,12,85,0,0,58,6,1,5,0.2,5,11,0.455,0.375,4,6,0.667
0042400221,1610612743,DEN,Denver,201566,Russell Westbrook,,,30:01,3.9,2.12,2,3,5,46,1,0,26,2,4,6,0.667,3,7,0.429,0.538,1,2,0.5
0042400221,1610612743,DEN,Denver,1631212,Peyton Watson,,,14:32,4.53,1.18,3,3,6,19,0,0,14,0,0,3,0.0,1,2,0.5,0.2,1,2,0.5
0042400221,1610612743,DEN,Denver,1631124,Julian Strawther,,,5:35,4.41,0.43,1,0,1,5,0,0,4,0,1,1,1.0,0,0,0.0,1.0,0,0,0.0
0042400221,1610612743,DEN,Denver,201599,DeAndre Jordan,,DNP - Coach's Decision,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0
0042400221,1610612743,DEN,Denver,1630192,Zeke Nnaji,,DNP - Coach's Decision,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0
0042400221,1610612743,DEN,Denver,1629618,Jalen Pickett,,DNP - Coach's Decision,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0
0042400221,1610612743,DEN,Denver,1641816,Hunter Tyson,,DNP - Coach's Decision,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0
0042400221,1610612743,DEN,Denver,1628427,Vlatko Čančar,,DNP - Coach's Decision,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0
0042400221,1610612743,DEN,Denver,203967,Dario Šarić,,DNP - Coach's Decision,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0
0042400221,1610612760,OKC,Oklahoma City,1631114,Jalen Williams,F,,37:38,4.31,2.92,6,7,13,72,1,0,46,4,2,6,0.333,3,14,0.214,0.25,0,2,0.0
0042400221,1610612760,OKC,Oklahoma City,1631096,Chet Holmgren,F,,27:52,4.23,2.13,4,9,12,46,1,0,29,2,3,5,0.6,2,6,0.333,0.455,2,10,0.2
0042400221,1610612760,OKC,Oklahoma City,1628392,Isaiah Hartenstein,C,,28:57,4.61,2.38,10,7,16,49,1,2,35,1,2,3,0.667,4,9,0.444,0.5,2,4,0.5
0042400221,1610612760,OKC,Oklahoma City,1629652,Luguentz Dort,G,,29:40,4.36,2.34,4,3,7,21,0,0,11,1,0,0,0.0,4,9,0.444,0.444,2,4,0.5
0042400221,1610612760,OKC,Oklahoma City,1628983,Shai Gilgeous-Alexander,G,,39:45,3.96,2.83,4,14,18,92,1,1,56,8,3,8,0.375,9,18,0.5,0.462,5,6,0.833
0042400221,1610612760,OKC,Oklahoma City,1630198,Isaiah Joe,,,12:30,4.56,1.02,0,2,2,18,0,0,14,2,0,1,0.0,0,3,0.0,0.0,4,4,1.0
0042400221,1610612760,OKC,Oklahoma City,1627936,Alex Caruso,,,26:12,4.48,2.11,1,5,6,52,0,1,37,6,0,0,0.0,7,12,0.583,0.582,0,2,0.0
0042400221,1610612760,OKC,Oklahoma City,1641717,Cason Wallace,,,21:09,4.35,1.64,0,4,4,19,1,0,14,3,1,3,0.333,0,1,0.0,0.25,1,1,1.0
0042400221,1610612760,OKC,Oklahoma City,1631119,Jaylin Williams,,,2:43,4.36,0.22,2,0,2,5,0,0,3,0,0,0,0.0,1,1,1.0,1.0,0,0,0.0
0042400221,1610612760,OKC,Oklahoma City,1630598,Aaron Wiggins,,,13:34,4.64,1.12,2,4,6,15,0,0,13,0,0,0,0.0,1,1,1.0,1.0,0,0,0.0
0042400221,1610612760,OKC,Oklahoma City,1631172,Ousmane Dieng,,DNP - Coach's Decision,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0
0042400221,1610612760,OKC,Oklahoma City,1641794,Dillon Jones,,DNP - Coach's Decision,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0
0042400221,1610612760,OKC,Oklahoma City,1642349,Ajay Mitchell,,DNP - Coach's Decision,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0
0042400221,1610612760,OKC,Oklahoma City,1629026,Kenrich Williams,,DNP - Coach's Decision,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0
0022400355,1610612750,MIN,Minnesota,1630183,Jaden McDaniels,F,,36:04,4.3,2.76,3,5,8,48,0,0,39,3,1,4,0.25,3,5,0.6,0.444,2,3,0.667
0022400355,1610612750,MIN,Minnesota,203944,Julius Randle,F,,37:16,3.86,2.55,7,12,18,66,2,1,45,4,0,5,0.0,4,9,0.444,0.285,4,6,0.667
0022400355,1610612750,MIN,Minnesota,203497,Rudy Gobert,C,,37:53,4.12,2.79,3,12,15,57,2,1,47,1,0,1,0.0,1,2,0.5,0.333,8,12,0.667
0022400355,1610612750,MIN,Minnesota,1630162,Anthony Edwards,G,,36:34,3.98,2.59,2,6,7,76,1,0,46,6,4,5,0.8,6,14,0.429,0.526,5,5,1.0
0022400355,1610612750,MIN,Minnesota,201144,Mike Conley,G,,24:52,4.49,2.0,3,1,3,64,1,1,55,3,0,2,0.0,3,5,0.6,0.428,0,0,0.0
0022400355,1610612750,MIN,Minnesota,1629638,Nickeil Alexander-Walker,,,24:12,4.68,2.01,4,3,7,37,0,0,26,1,2,3,0.667,5,6,0.833,0.778,0,2,0.0
0022400355,1610612750,MIN,Minnesota,1629675,Naz Reid,,,20:51,4.2,1.57,1,8,8,40,1,0,27,2,2,2,1.0,1,6,0.167,0.375,1,2,0.5
0022400355,1610612750,MIN,Minnesota,1628978,Donte DiVincenzo,,,17:45,4.25,1.35,2,4,6,38,0,0,27,2,0,1,0.0,3,8,0.375,0.333,0,0,0.0
0022400355,1610612750,MIN,Minnesota,1631169,Josh Minott,,,4:33,4.55,0.37,0,0,0,2,0,0,1,0,0,0,0.0,1,1,1.0,1.0,1,1,1.0
0022400355,1610612750,MIN,Minnesota,1628408,PJ Dozier,,DNP - Coach's Decision,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0
0022400355,1610612750,MIN,Minnesota,1630568,Luka Garza,,DNP - Coach's Decision,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0
0022400355,1610612750,MIN,Minnesota,1630227,Daishen Nix,,DNP - Coach's Decision,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0
0022400355,1610612750,MIN,Minnesota,1630545,Terrence Shannon Jr.,,DNP - Coach's Decision,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0
0022400355,1610612744,GSW,Golden State,1627780,Gary Payton II,F,,27:19,4.57,2.22,6,3,8,27,0,0,18,2,3,4,0.75,1,4,0.25,0.5,0,1,0.0
0022400355,1610612744,GSW,Golden State,1630228,Jonathan Kuminga,F,,36:10,4.21,2.68,3,7,9,70,0,0,45,2,3,6,0.5,4,10,0.4,0.438,2,4,0.5
0022400355,1610612744,GSW,Golden State,203110,Draymond Green,C,,30:33,3.64,1.98,0,10,10,54,0,1,46,7,2,3,0.667,1,2,0.5,0.599,4,5,0.8
0022400355,1610612744,GSW,Golden State,1627741,Buddy Hield,G,,34:35,4.44,2.71,3,7,10,46,0,0,27,2,2,5,0.4,8,13,0.615,0.556,2,3,0.667
0022400355,1610612744,GSW,Golden State,201939,Stephen Curry,G,,34:36,4.16,2.58,1,6,7,68,3,0,38,8,4,7,0.571,4,11,0.364,0.444,0,0,0.0
0022400355,1610612744,GSW,Golden State,1630541,Moses Moody,,,5:04,4.2,0.37,1,1,2,9,0,0,5,0,0,1,0.0,1,3,0.333,0.25,0,0,0.0
0022400355,1610612744,GSW,Golden State,1641764,Brandin Podziemski,,,20:07,4.55,1.63,2,2,4,34,1,0,27,3,0,0,0.0,2,5,0.4,0.4,0,0,0.0
0022400355,1610612744,GSW,Golden State,1630322,Lindy Waters III,,,22:13,4.53,1.81,2,6,8,31,0,0,25,3,0,2,0.0,0,3,0.0,0.0,2,2,1.0
0022400355,1610612744,GSW,Golden State,1626172,Kevon Looney,,,21:16,4.03,1.56,8,7,15,40,0,0,31,1,4,4,1.0,2,4,0.5,0.75,0,1,0.0
0022400355,1610612744,GSW,Golden State,203937,Kyle Anderson,,,8:07,4.11,0.61,2,2,3,14,1,0,11,0,0,1,0.0,1,2,0.5,0.333,0,0,0.0
0022400355,1610612744,GSW,Golden State,1631218,Trayce Jackson-Davis,,DNP - Coach's Decision,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0
0022400355,1610612744,GSW,Golden State,1630611,Gui Santos,,DNP - Coach's Decision,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0
0022400355,1610612744,GSW,Golden State,1630311,Pat Spencer,,DNP - Coach's Decision,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0
0022400956,1610612751,BKN,Brooklyn,1629661,Cameron Johnson,F,,35:11,4.47,2.8,2,10,12,48,0,0,34,1,0,3,0.0,7,9,0.778,0.582,5,7,0.714
0022400956,1610612751,BKN,Brooklyn,1630533,Ziaire Williams,F,,29:50,4.48,2.38,3,5,8,32,1,0,24,1,2,3,0.667,3,4,0.75,0.713,1,3,0.333
0022400956,1610612751,BKN,Brooklyn,1629651,Nic Claxton,C,,33:40,4.32,2.59,9,18,26,65,0,0,48,5,5,8,0.625,3,5,0.6,0.614,4,4,1.0
0022400956,1610612751,BKN,Brooklyn,1630560,Cam Thomas,G,,32:29,4.4,2.55,4,4,8,76,1,0,44,10,4,8,0.5,4,15,0.267,0.347,0,0,0.0
0022400956,1610612751,BKN,Brooklyn,1626156,D'Angelo Russell,G,,24:55,4.4,1.93,2,7,9,53,0,0,42,4,1,3,0.333,1,6,0.167,0.222,6,9,0.667
0022400956,1610612751,BKN,Brooklyn,1631213,Tyrese Martin,,,22:14,4.59,1.89,4,4,7,47,1,0,32,3,1,2,0.5,6,11,0.545,0.538,2,3,0.667
0022400956,1610612751,BKN,Brooklyn,1630570,Trendon Watford,,,18:10,4.29,1.43,2,5,7,34,0,0,25,3,0,3,0.0,1,4,0.25,0.142,1,3,0.333
0022400956,1610612751,BKN,Brooklyn,1630592,Jalen Wilson,,,12:49,4.65,1.1,1,2,3,20,0,0,15,0,1,2,0.5,0,1,0.0,0.333,0,0,0.0
0022400956,1610612751,BKN,Brooklyn,1630553,Keon Johnson,,,16:22,4.2,1.26,1,3,4,19,0,0,14,2,1,2,0.5,0,2,0.0,0.25,1,2,0.5
0022400956,1610612751,BKN,Brooklyn,1630549,Day'Ron Sharpe,,,14:20,4.63,1.23,6,4,10,29,0,0,21,3,3,5,0.6,0,0,0.0,0.599,1,3,0.333
0022400956,1610612751,BKN,Brooklyn,1641730,Noah Clowney,,DND - Injury/Illness,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0
0022400956,1610612751,BKN,Brooklyn,1641721,Maxwell Lewis,,DNP - Coach's Decision,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0
0022400956,1610612741,CHI,Chicago,1628989,Kevin Huerter,F,,32:39,4.29,2.5,3,11,13,63,0,1,44,3,3,6,0.5,4,10,0.4,0.438,2,6,0.333
0022400956,1610612741,CHI,Chicago,1641824,Matas Buzelis,F,,14:35,4.58,1.15,4,4,7,29,1,0,21,1,1,3,0.333,1,4,0.25,0.285,1,1,1.0
0022400956,1610612741,CHI,Chicago,202696,Nikola Vučević,C,,22:59,4.0,1.61,2,11,13,53,0,0,45,3,2,2,1.0,1,4,0.25,0.5,3,5,0.6
0022400956,1610612741,CHI,Chicago,1629632,Coby White,G,,36:25,4.16,2.75,1,7,8,75,2,0,40,4,5,9,0.556,7,15,0.467,0.5,3,4,0.75
0022400956,1610612741,CHI,Chicago,1630200,Tre Jones,G,,36:17,4.26,2.75,3,7,10,80,1,0,63,6,4,7,0.571,2,5,0.4,0.5,3,4,0.75
0022400956,1610612741,CHI,Chicago,1641763,Julian Phillips,,,34:18,4.29,2.7,6,7,13,32,0,0,19,5,0,2,0.0,5,8,0.625,0.5,4,6,0.667
0022400956,1610612741,CHI,Chicago,1630172,Patrick Williams,,,23:12,4.53,1.91,0,7,7,40,0,1,31,1,1,2,0.5,3,6,0.5,0.5,1,2,0.5
0022400956,1610612741,CHI,Chicago,1628380,Zach Collins,,,25:01,4.08,1.89,8,12,20,30,0,0,23,1,1,1,1.0,1,3,0.333,0.5,3,6,0.5
0022400956,1610612741,CHI,Chicago,1631207,Dalen Terry,,,10:36,4.79,0.95,1,1,2,17,0,0,14,0,0,1,0.0,0,2,0.0,0.0,0,0,0.0
0022400956,1610612741,CHI,Chicago,1629659,Talen Horton-Tucker,,,3:58,4.4,0.31,0,0,0,5,0,0,3,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0
0022400956,1610612741,CHI,Chicago,1628975,Jevon Carter,,DNP - Coach's Decision,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0
0022400956,1610612741,CHI,Chicago,1630188,Jalen Smith,,DNP - Coach's Decision,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0
0022400864,1610612744,GSW,Golden State,1630541,Moses Moody,F,,38:01,4.13,2.79,6,3,8,36,1,1,24,0,1,4,0.25,2,4,0.5,0.375,2,4,0.5
0022400864,1610612744,GSW,Golden State,203110,Draymond Green,F,,36:06,3.95,2.53,6,9,15,78,0,1,60,8,4,8,0.5,1,5,0.2,0.385,2,3,0.667
0022400864,1610612744,GSW,Golden State,1642366,Quinten Post,C,,24:59,4.48,1.98,5,12,16,57,0,0,39,1,2,6,0.333,4,9,0.444,0.4,5,8,0.625
0022400864,1610612744,GSW,Golden State,1641764,Brandin Podziemski,G,,25:04,4.6,2.08,3,7,10,56,0,0,46,2,1,2,0.5,1,6,0.167,0.25,1,1,1.0
0022400864,1610612744,GSW,Golden State,201939,Stephen Curry,G,,36:27,4.41,2.84,1,5,6,91,2,1,64,13,3,5,0.6,7,13,0.538,0.556,3,3,1.0
0022400864,1610612744,GSW,Golden State,1627780,Gary Payton II,,,23:05,5.0,2.03,7,3,9,43,0,0,32,4,3,4,0.75,4,7,0.571,0.636,0,1,0.0
0022400864,1610612744,GSW,Golden State,1627741,Buddy Hield,,,16:35,4.75,1.39,2,0,2,36,0,0,23,3,2,2,1.0,1,7,0.143,0.333,0,0,0.0
0022400864,1610612744,GSW,Golden State,1626172,Kevon Looney,,,11:32,4.34,0.91,6,3,9,21,1,0,14,0,3,5,0.6,1,1,1.0,0.667,1,3,0.333
