gameId,teamId,teamCity,teamName,teamTricode,teamSlug,personId,firstName,familyName,nameI,playerSlug,position,comment,jerseyNum,minutes,points,contestedShots,contestedShots2pt,contestedShots3pt,deflections,chargesDrawn,screenAssists,screenAssistPoints,looseBallsRecoveredOffensive,looseBallsRecoveredDefensive,looseBallsRecoveredTotal,offensiveBoxOuts,defensiveBoxOuts,boxOutPlayerTeamRebounds,boxOutPlayerRebounds,boxOuts,GAME_ID
0022400897,1610612742,Dallas,Mavericks,DAL,mavericks,202691,Klay,Thompson,K. Thompson,klay-thompson,F,,31,34:04,28,4,1,3,1,0,0,0,0,0,0,1,0,1,1,1,0022400897
0022400897,1610612742,Dallas,Mavericks,DAL,mavericks,1630230,Naji,Marshall,N. Marshall,naji-marshall,F,,13,32:17,22,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0022400897
0022400897,1610612742,Dallas,Mavericks,DAL,mavericks,203939,Dwight,Powell,D. Powell,dwight-powell,C,,7,23:47,6,12,11,1,2,0,4,9,0,0,0,1,1,2,0,2,0022400897
0022400897,1610612742,Dallas,Mavericks,DAL,mavericks,1631108,Max,Christie,M. Christie,max-christie,G,,00,35:57,13,3,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0022400897
0022400897,1610612742,Dallas,Mavericks,DAL,mavericks,203915,Spencer,Dinwiddie,S. Dinwiddie,spencer-dinwiddie,G,,26,29:27,8,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0022400897
0022400897,1610612742,Dallas,Mavericks,DAL,mavericks,1630314,Brandon,Williams,B. Williams,brandon-williams,,,10,34:10,14,3,2,1,5,0,0,0,1,1,2,0,0,0,0,0,0022400897
0022400897,1610612742,Dallas,Mavericks,DAL,mavericks,1630556,Kessler,Edwards,K. Edwards,kessler-edwards,,,20,25:31,7,6,2,4,3,0,1,3,0,1,1,0,1,1,0,1,0022400897
0022400897,1610612742,Dallas,Mavericks,DAL,mavericks,1641765,Olivier-Maxence,Prosper,O. Prosper,olivier-maxence-prosper,,,8,24:47,9,6,4,2,1,0,2,5,0,1,1,0,1,1,1,1,0022400897
0022400897,1610612749,Milwaukee,Bucks,MIL,bucks,1628398,Kyle,Kuzma,K. Kuzma,kyle-kuzma,F,,18,26:40,17,4,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0022400897
0022400897,1610612749,Milwaukee,Bucks,MIL,bucks,203507,Giannis,Antetokounmpo,G. Antetokounmpo,giannis-antetokounmpo,F,,34,24:50,32,2,0,2,1,0,1,2,0,1,1,0,1,1,1,1,0022400897
0022400897,1610612749,Milwaukee,Bucks,MIL,bucks,201572,Brook,Lopez,B. Lopez,brook-lopez,C,,11,22:59,2,9,9,0,1,0,3,6,0,0,0,0,1,1,0,1,0022400897
