GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,START_POSITION,COMMENT,MIN,SPD,DIST,ORBC,DRBC,RBC,TCHS,SAST,FTAST,PASS,AST,CFGM,CFGA,CFG_PCT,UFGM,UFGA,UFG_PCT,FG_PCT,DFGM,DFGA,DFG_PCT
0042400135,1610612749,MIL,Milwaukee,1631260,AJ Green,F,,46:11,4.44,3.69,1,6,7,58,0,0,46,1,2,3,0.667,4,8,0.5,0.545,6,7,0.857
0042400135,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,F,,44:14,3.93,3.12,3,22,24,116,0,0,79,13,4,5,0.8,5,12,0.417,0.529,1,4,0.25
0042400135,1610612749,MIL,Milwaukee,1626171,Bobby Portis,C,,44:00,4.22,3.33,11,12,21,54,0,0,34,2,1,4,0.25,5,14,0.357,0.333,3,7,0.429
0042400135,1610612749,MIL,Milwaukee,1629018,Gary Trent Jr.,G,,48:00,3.87,3.33,4,5,9,57,0,0,25,2,5,8,0.625,7,17,0.412,0.479,0,1,0.0
0042400135,1610612749,MIL,Milwaukee,1629645,Kevin Porter Jr.,G,,46:34,4.53,3.81,1,6,7,71,1,1,56,7,3,3,1.0,1,7,0.143,0.4,6,7,0.857
0042400135,1610612749,MIL,Milwaukee,1630579,Jericho Sims,,,11:14,4.7,0.94,8,2,9,17,0,0,12,0,2,2,1.0,0,0,0.0,1.0,1,1,1.0
0042400135,1610612749,MIL,Milwaukee,1628398,Kyle Kuzma,,,12:45,4.58,1.04,2,6,6,20,0,1,13,0,0,1,0.0,2,4,0.5,0.4,0,0,0.0
0042400135,1610612749,MIL,Milwaukee,201572,Brook Lopez,,,7:48,4.13,0.58,0,0,0,9,0,0,7,0,0,0,0.0,0,1,0.0,0.0,0,1,0.0
0042400135,1610612749,MIL,Milwaukee,1627752,Taurean Prince,,,4:14,4.85,0.35,0,1,1,7,0,0,5,0,0,0,0.0,0,1,0.0,0.0,1,1,1.0
0042400135,1610612749,MIL,Milwaukee,1626192,Pat Connaughton,,DNP - Coach's Decision,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0
0042400135,1610612749,MIL,Milwaukee,1641748,Andre Jackson Jr.,,DNP - Coach's Decision,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0
0042400135,1610612749,MIL,Milwaukee,1641753,Chris Livingston,,DNP - Coach's Decision,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0
0042400135,1610612749,MIL,Milwaukee,1631157,Ryan Rollins,,DNP - Coach's Decision,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0
0042400135,1610612754,IND,Indiana,1630174,Aaron Nesmith,F,,40:36,4.34,3.17,8,10,16,58,0,0,43,3,3,5,0.6,5,10,0.5,0.533,0,0,0.0
0042400135,1610612754,IND,Indiana,1627783,Pascal Siakam,F,,41:12,4.01,2.97,1,10,10,53,1,1,39,1,2,4,0.5,2,7,0.286,0.416,2,2,1.0
0042400135,1610612754,IND,Indiana,1626167,Myles Turner,C,,42:55,4.17,3.21,6,7,13,50,1,0,31,0,2,3,0.667,3,8,0.375,0.455,5,6,0.833
0042400135,1610612754,IND,Indiana,1629614,Andrew Nembhard,G,,37:02,4.48,2.99,3,7,10,76,0,1,58,6,0,4,0.0,5,10,0.5,0.356,0,0,0.0
0042400135,1610612754,IND,Indiana,1630169,Tyrese Haliburton,G,,42:03,4.25,3.19,3,10,12,126,2,4,99,9,2,4,0.5,8,18,0.444,0.455,3,5,0.6
0042400135,1610612754,IND,Indiana,1641716,Jarace Walker,,,10:50,4.26,0.83,0,3,3,14,0,0,11,0,0,0,0.0,0,2,0.0,0.0,0,0,0.0
0042400135,1610612754,IND,Indiana,1631097,Bennedict Mathurin,,,15:57,4.66,1.32,0,5,5,30,0,0,20,1,1,1,1.0,1,2,0.5,0.667,1,2,0.5
0042400135,1610612754,IND,Indiana,204456,T.J. McConnell,,,17:01,4.95,1.5,1,4,5,48,0,0,33,3,3,5,0.6,4,6,0.667,0.636,0,0,0.0
0042400135,1610612754,IND,Indiana,1630167,Obi Toppin,,,11:03,4.64,0.91,0,5,5,21,0,0,15,1,0,1,0.0,1,2,0.5,0.333,0,0,0.0
0042400135,1610612754,IND,Indiana,1641767,Ben Sheppard,,,6:21,4.66,0.54,0,1,1,9,0,0,9,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0
0042400135,1610612754,IND,Indiana,1628418,Thomas Bryant,,,0:01,6.14,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0
0042400135,1610612754,IND,Indiana,1628396,Tony Bradley,,DNP - Coach's Decision,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0
0042400135,1610612754,IND,Indiana,1642277,Johnny Furphy,,DNP - Coach's Decision,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0
0042400135,1610612754,IND,Indiana,201949,James Johnson,,DNP - Coach's Decision,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0
0022400434,1610612742,DAL,Dallas,202691,Klay Thompson,F,,34:20,4.12,2.53,0,5,5,40,0,0,19,1,1,2,0.5,4,15,0.267,0.293,0,1,0.0
0022400434,1610612742,DAL,Dallas,1628467,Maxi Kleber,F,,32:41,4.05,2.35,3,11,13,41,0,0,35,5,0,1,0.0,0,1,0.0,0.0,7,11,0.636
0022400434,1610612742,DAL,Dallas,1629655,Daniel Gafford,C,,28:15,4.48,2.24,12,8,18,56,0,0,44,0,5,6,0.833,1,2,0.5,0.75,3,7,0.429
0022400434,1610612742,DAL,Dallas,203915,Spencer Dinwiddie,G,,35:19,3.8,2.38,0,10,10,61,0,1,44,4,4,6,0.667,1,7,0.143,0.385,1,2,0.5
0022400434,1610612742,DAL,Dallas,202681,Kyrie Irving,G,,38:38,3.85,2.64,4,6,10,73,0,0,36,2,6,9,0.667,10,17,0.588,0.614,3,4,0.75
0022400434,1610612742,DAL,Dallas,203939,Dwight Powell,,,7:55,4.75,0.68,3,1,4,13,0,0,10,2,0,1,0.0,1,1,1.0,0.5,2,2,1.0
0022400434,1610612742,DAL,Dallas,1630702,Jaden Hardy,,,16:51,4.29,1.3,0,5,5,19,0,0,12,1,1,1,1.0,3,6,0.5,0.57,1,2,0.5
0022400434,1610612742,DAL,Dallas,1629656,Quentin Grimes,,,27:43,4.32,2.17,4,8,12,36,2,1,24,3,0,3,0.0,5,7,0.714,0.5,1,2,0.5
0022400434,1610612742,DAL,Dallas,1641765,Olivier-Maxence Prosper,,,13:19,4.91,1.18,1,3,4,20,0,0,12,1,1,2,0.5,0,1,0.0,0.333,1,1,1.0
0022400434,1610612742,DAL,Dallas,1641789,Jazian Gortman,,,4:43,4.72,0.39,0,1,1,8,0,0,7,1,0,1,0.0,0,0,0.0,0.0,0,0,0.0
0022400434,1610612742,DAL,Dallas,1630556,Kessler Edwards,,,0:16,4.04,0.02,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0
0022400434,1610612742,DAL,Dallas,1630230,Naji Marshall,,DND_LEAGUE_SUSPENSION,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0
0022400434,1610612742,DAL,Dallas,202693,Markieff Morris,,DNP - Coach's Decision,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0
0022400434,1610612742,DAL,Dallas,1629023,P.J. Washington,,DND_LEAGUE_SUSPENSION,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0
0022400434,1610612742,DAL,Dallas,1630314,Brandon Williams,,DNP - Coach's Decision,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0
0022400434,1610612757,POR,Portland,203924,Jerami Grant,F,,41:43,4.05,3.0,2,7,9,51,0,2,38,3,1,3,0.333,3,6,0.5,0.444,3,4,0.75
0022400434,1610612757,POR,Portland,1630166,Deni Avdija,F,,31:26,4.19,2.35,5,7,11,72,0,0,50,5,6,10,0.6,0,3,0.0,0.462,1,2,0.5
0022400434,1610612757,POR,Portland,1629028,Deandre Ayton,C,,35:42,3.81,2.42,5,18,23,55,0,0,35,1,3,6,0.5,6,9,0.667,0.599,2,6,0.333
0022400434,1610612757,POR,Portland,1631101,Shaedon Sharpe,G,,38:03,4.17,2.83,4,5,8,54,0,0,35,4,5,8,0.625,4,10,0.4,0.5,3,3,1.0
0022400434,1610612757,POR,Portland,1629014,Anfernee Simons,G,,39:38,4.34,3.06,2,4,6,72,0,0,50,8,3,10,0.3,5,8,0.625,0.444,2,2,1.0
0022400434,1610612757,POR,Portland,1630703,Scoot Henderson,,,28:38,4.41,2.25,4,4,7,70,0,1,53,6,3,5,0.6,5,10,0.5,0.533,1,1,1.0
0022400434,1610612757,POR,Portland,1631200,Kris Murray,,,8:11,4.37,0.66,1,0,1,8,0,0,5,0,1,1,1.0,0,0,0.0,1.0,0,0,0.0
0022400434,1610612757,POR,Portland,1642270,Donovan Clingan,,,12:18,4.43,0.98,6,3,9,20,0,0,11,0,1,2,0.5,0,1,0.0,0.333,2,3,0.667
0022400434,1610612757,POR,Portland,1641712,Rayan Rupert,,,4:21,4.77,0.39,0,0,0,5,0,0,5,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0
0022400434,1610612757,POR,Portland,1630625,Dalano Banton,,DND - Injury/Illness,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0
0022400434,1610612757,POR,Portland,1641739,Toumani Camara,,DND - Injury/Illness,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0
0022400434,1610612757,POR,Portland,1631121,Bryce McGowens,,DNP - Coach's Decision,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0
0022400434,1610612757,POR,Portland,1631303,Justin Minaya,,DNP - Coach's Decision,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0
0022400434,1610612757,POR,Portland,1641871,Duop Reath,,DNP - Coach's Decision,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0
