gameId,teamId,teamCity,teamName,teamTricode,teamSlug,personId,firstName,familyName,nameI,playerSlug,position,comment,jerseyNum,minutes,points,contestedShots,contestedShots2pt,contestedShots3pt,deflections,chargesDrawn,screenAssists,screenAssistPoints,looseBallsRecoveredOffensive,looseBallsRecoveredDefensive,looseBallsRecoveredTotal,offensiveBoxOuts,defensiveBoxOuts,boxOutPlayerTeamRebounds,boxOutPlayerRebounds,boxOuts,GAME_ID
0022400431,1610612756,Phoenix,Suns,PHX,suns,1642346,Ryan,Dunn,R. Dunn,ryan-dunn,F,,0,26:30,15,7,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0022400431
0022400431,1610612756,Phoenix,Suns,PHX,suns,201142,Kevin,Durant,K. Durant,kevin-durant,F,,35,37:08,31,8,4,4,2,0,1,2,0,0,0,0,1,1,1,1,0022400431
0022400431,1610612756,Phoenix,Suns,PHX,suns,203486,Mason,Plumlee,M. Plumlee,mason-plumlee,C,,22,26:07,2,3,1,2,2,0,2,5,0,0,0,0,1,1,0,1,0022400431
0022400431,1610612756,Phoenix,Suns,PHX,suns,203078,Bradley,Beal,B. Beal,bradley-beal,G,,3,39:44,28,3,2,1,4,0,0,0,1,0,1,0,0,0,0,0,0022400431
0022400431,1610612756,Phoenix,Suns,PHX,suns,1626145,Tyus,Jones,T. Jones,tyus-jones,G,,21,31:35,8,3,1,2,1,0,0,0,0,0,0,0,2,2,1,2,0022400431
0022400431,1610612756,Phoenix,Suns,PHX,suns,1626220,Royce,O'Neale,R. O'Neale,royce-oneale,,,00,11:48,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0022400431
0022400431,1610612756,Phoenix,Suns,PHX,suns,1628420,Monté,Morris,M. Morris,monté-morris,,,23,16:24,8,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0022400431
0022400431,1610612756,Phoenix,Suns,PHX,suns,1642345,Oso,Ighodaro,O. Ighodaro,oso-ighodaro,,,4,19:55,2,4,3,1,3,0,1,2,1,0,1,0,1,1,1,1,0022400431
0022400431,1610612756,Phoenix,Suns,PHX,suns,1629006,Josh,Okogie,J. Okogie,josh-okogie,,,2,30:49,11,4,2,2,6,0,0,0,1,1,2,1,0,1,1,1,0022400431
0022400431,1610612744,Golden State,Warriors,GSW,warriors,203952,Andrew,Wiggins,A. Wiggins,andrew-wiggins,F,,22,39:06,7,7,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0022400431
0022400431,1610612744,Golden State,Warriors,GSW,warriors,203110,Draymond,Green,D. Green,draymond-green,F,,23,34:49,16,12,7,5,7,0,3,7,0,0,0,0,5,5,3,5,0022400431
0022400431,1610612744,Golden State,Warriors,GSW,warriors,1631218,Trayce,Jackson-Davis,T. Jackson-Davis,trayce-jackson-davis,C,,32,23:13,16,13,11,2,2,0,3,8,0,0,0,0,1,1,1,1,0022400431
0022400431,1610612744,Golden State,Warriors,GSW,warriors,203471,Dennis,Schröder,D. Schröder,dennis-schröder,G,,71,33:38,11,2,1,1,6,0,1,2,1,1,2,0,0,0,0,0,0022400431
0022400431,1610612744,Golden State,Warriors,GSW,warriors,201939,Stephen,Curry,S. Curry,stephen-curry,G,,30,35:03,22,3,0,3,3,0,0,0,2,0,2,0,1,1,0,1,0022400431
0022400431,1610612744,Golden State,Warriors,GSW,warriors,1630228,Jonathan,Kuminga,J. Kuminga,jonathan-kuminga,,,00,34:27,34,5,4,1,3,0,0,0,0,0,0,1,0,1,1,1,0022400431
0022400431,1610612744,Golden State,Warriors,GSW,warriors,1627741,Buddy,Hield,B. Hield,buddy-hield,,,7,14:47,0,3,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0022400431
0022400431,1610612744,Golden State,Warriors,GSW,warriors,1641764,Brandin,Podziemski,B. Podziemski,brandin-podziemski,,,2,11:22,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0022400431
0022400431,1610612744,Golden State,Warriors,GSW,warriors,1630322,Lindy,Waters III,L. Waters III,lindy-waters-iii,,,43,13:35,3,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0022400431
0022400275,1610612761,Toronto,Raptors,TOR,raptors,1630534,Ochai,Agbaji,O. Agbaji,ochai-agbaji,F,,30,27:12,9,8,4,4,3,0,0,0,0,1,1,0,1,1,1,1,0022400275
0022400275,1610612761,Toronto,Raptors,TOR,raptors,1629628,RJ,Barrett,R. Barrett,rj-barrett,F,,9,32:57,16,5,1,4,1,0,1,3,1,0,1,1,0,1,0,1,0022400275
0022400275,1610612761,Toronto,Raptors,TOR,raptors,1627751,Jakob,Poeltl,J. Poeltl,jakob-poeltl,C,,19,33:01,12,5,5,0,2,0,4,9,0,0,0,0,1,1,0,1,0022400275
0022400275,1610612761,Toronto,Raptors,TOR,raptors,1641711,Gradey,Dick,G. Dick,gradey-dick,G,,1,30:48,18,1,0,1,2,0,0,0,0,0,0,0,1,1,0,1,0022400275
0022400275,1610612761,Toronto,Raptors,TOR,raptors,1630567,Scottie,Barnes,S. Barnes,scottie-barnes,G,,4,34:05,18,3,3,0,5,0,1,2,0,0,0,0,2,2,0,2,0022400275
0022400275,1610612761,Toronto,Raptors,TOR,raptors,1630558,Davion,Mitchell,D. Mitchell,davion-mitchell,,,45,24:38,6,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0022400275
0022400275,1610612761,Toronto,Raptors,TOR,raptors,1628449,Chris,Boucher,C. Boucher,chris-boucher,,,25,14:09,10,2,2,0,2,0,0,0,0,0,0,1,0,1,1,1,0022400275
0022400275,1610612761,Toronto,Raptors,TOR,raptors,1642367,Jonathan,Mogbo,J. Mogbo,jonathan-mogbo,,,2,20:26,13,4,4,0,5,0,0,0,0,2,2,0,1,1,0,1,0022400275
0022400275,1610612761,Toronto,Raptors,TOR,raptors,1642419,Jamison,Battle,J. Battle,jamison-battle,,,77,4:19,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0022400275
0022400275,1610612761,Toronto,Raptors,TOR,raptors,1642347,Jamal,Shead,J. Shead,jamal-shead,,,23,16:19,6,1,1,0,2,0,0,0,0,1,1,0,1,1,0,1,0022400275
0022400275,1610612739,Cleveland,Cavaliers,CLE,cavaliers,1630171,Isaac,Okoro,I. Okoro,isaac-okoro,F,,35,28:43,10,4,2,2,4,0,2,5,0,2,2,0,0,0,0,0,0022400275
0022400275,1610612739,Cleveland,Cavaliers,CLE,cavaliers,1630596,Evan,Mobley,E. Mobley,evan-mobley,F,,4,32:49,14,9,5,4,3,0,2,5,0,0,0,1,3,4,3,4,0022400275
0022400275,1610612739,Cleveland,Cavaliers,CLE,cavaliers,1628386,Jarrett,Allen,J. Allen,jarrett-allen,C,,31,32:19,23,12,9,3,1,0,3,7,0,1,1,0,4,4,1,4,0022400275
0022400275,1610612739,Cleveland,Cavaliers,CLE,cavaliers,1628378,Donovan,Mitchell,D. Mitchell,donovan-mitchell,G,,45,34:39,26,3,0,3,0,0,1,2,1,1,2,0,1,1,0,1,0022400275
0022400275,1610612739,Cleveland,Cavaliers,CLE,cavaliers,1629636,Darius,Garland,D. Garland,darius-garland,G,,10,30:57,16,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0022400275
0022400275,1610612739,Cleveland,Cavaliers,CLE,cavaliers,1629660,Ty,Jerome,T. Jerome,ty-jerome,,,2,28:24,26,4,2,2,5,0,1,3,0,0,0,0,2,2,0,2,0022400275
0022400275,1610612739,Cleveland,Cavaliers,CLE,cavaliers,1627777,Georges,Niang,G. Niang,georges-niang,,,20,19:17,2,2,2,0,0,0,2,4,0,0,0,0,1,1,0,1,0022400275
0022400275,1610612739,Cleveland,Cavaliers,CLE,cavaliers,1630241,Sam,Merrill,S. Merrill,sam-merrill,,,5,19:46,3,1,1,0,2,0,2,5,0,0,0,0,0,0,0,0,0022400275
0022400275,1610612739,Cleveland,Cavaliers,CLE,cavaliers,1641854,Craig,Porter Jr.,C. Porter Jr.,craig-porter-jr,,,9,5:31,2,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0022400275
0022400275,1610612739,Cleveland,Cavaliers,CLE,cavaliers,1642281,Jaylon,Tyson,J. Tyson,jaylon-tyson,,,24,6:51,0,2,2,0,1,0,1,2,0,0,0,0,1,1,0,1,0022400275
0022401102,1610612750,Minnesota,Timberwolves,MIN,timberwolves,1630183,Jaden,McDaniels,J. McDaniels,jaden-mcdaniels,F,,3,43:42,12,8,4,4,2,0,0,0,0,0,0,0,1,1,0,1,0022401102
0022401102,1610612750,Minnesota,Timberwolves,MIN,timberwolves,203944,Julius,Randle,J. Randle,julius-randle,F,,30,49:30,26,4,2,2,6,0,2,6,1,0,1,0,1,1,0,1,0022401102
0022401102,1610612750,Minnesota,Timberwolves,MIN,timberwolves,203497,Rudy,Gobert,R. Gobert,rudy-gobert,C,,27,39:37,19,9,4,5,4,0,2,6,0,0,0,1,0,1,1,1,0022401102
0022401102,1610612750,Minnesota,Timberwolves,MIN,timberwolves,1630162,Anthony,Edwards,A. Edwards,anthony-edwards,G,,5,50:29,34,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0022401102
0022401102,1610612750,Minnesota,Timberwolves,MIN,timberwolves,201144,Mike,Conley,M. Conley,mike-conley,G,,10,36:28,9,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0022401102
0022401102,1610612750,Minnesota,Timberwolves,MIN,timberwolves,1641740,Jaylen,Clark,J. Clark,jaylen-clark,,,22,9:11,2,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0022401102
0022401102,1610612750,Minnesota,Timberwolves,MIN,timberwolves,1629638,Nickeil,Alexander-Walker,N. Alexander-Walker,nickeil-alexander-walker,,,9,44:59,26,5,3,2,1,1,1,2,0,0,0,0,0,0,0,0,0022401102
0022401102,1610612750,Minnesota,Timberwolves,MIN,timberwolves,1631169,Josh,Minott,J. Minott,josh-minott,,,8,12:02,10,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0022401102
0022401102,1610612750,Minnesota,Timberwolves,MIN,timberwolves,1642265,Rob,Dillingham,R. Dillingham,rob-dillingham,,,4,4:02,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0022401102
0022401102,1610612743,Denver,Nuggets,DEN,nuggets,1631212,Peyton,Watson,P. Watson,peyton-watson,F,,8,45:19,7,10,7,3,3,0,0,0,0,0,0,0,1,1,0,1,0022401102
0022401102,1610612743,Denver,Nuggets,DEN,nuggets,203932,Aaron,Gordon,A. Gordon,aaron-gordon,F,,32,46:39,30,4,4,0,2,0,1,2,0,0,0,0,0,0,0,0,0022401102
0022401102,1610612743,Denver,Nuggets,DEN,nuggets,203999,Nikola,Jokić,N. Jokić,nikola-jokić,C,,15,52:38,61,7,2,5,3,0,4,8,0,0,0,1,1,2,1,2,0022401102
0022401102,1610612743,Denver,Nuggets,DEN,nuggets,1631128,Christian,Braun,C. Braun,christian-braun,G,,0,53:10,18,7,4,3,5,1,1,2,0,0,0,0,0,0,0,0,0022401102
0022401102,1610612743,Denver,Nuggets,DEN,nuggets,1629618,Jalen,Pickett,J. Pickett,jalen-pickett,G,,24,32:01,9,1,0,1,0,0,3,8,0,1,1,0,0,0,0,0,0022401102
0022401102,1610612743,Denver,Nuggets,DEN,nuggets,201566,Russell,Westbrook,R. Westbrook,russell-westbrook,,,4,38:08,12,2,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0022401102
0022401102,1610612743,Denver,Nuggets,DEN,nuggets,201599,DeAndre,Jordan,D. Jordan,deandre-jordan,,,6,5:22,2,2,0,2,0,0,1,2,0,0,0,0,1,1,1,1,0022401102
0022401102,1610612743,Denver,Nuggets,DEN,nuggets,1641816,Hunter,Tyson,H. Tyson,hunter-tyson,,,5,5:22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0022401102
0022400064,1610612751,Brooklyn,Nets,BKN,nets,1627732,Ben,Simmons,B. Simmons,ben-simmons,F,,10,24:12,6,2,2,0,2,0,2,5,2,0,2,0,1,1,0,1,0022400064
0022400064,1610612751,Brooklyn,Nets,BKN,nets,1629661,Cameron,Johnson,C. Johnson,cameron-johnson,F,,2,32:01,14,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0022400064
0022400064,1610612751,Brooklyn,Nets,BKN,nets,1627827,Dorian,Finney-Smith,D. Finney-Smith,dorian-finney-smith,C,,28,29:34,8,4,3,1,3,0,4,9,1,1,2,0,0,0,0,0,0022400064
0022400064,1610612751,Brooklyn,Nets,BKN,nets,1630560,Cam,Thomas,C. Thomas,cam-thomas,G,,24,33:43,36,4,3,1,3,0,0,0,1,2,3,0,0,0,0,0,0022400064
0022400064,1610612751,Brooklyn,Nets,BKN,nets,203471,Dennis,Schröder,D. Schröder,dennis-schröder,G,,17,34:20,13,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0022400064
0022400064,1610612751,Brooklyn,Nets,BKN,nets,1630592,Jalen,Wilson,J. Wilson,jalen-wilson,,,22,33:58,16,3,1,2,1,0,0,0,1,0,1,0,0,0,0,0,0022400064
0022400064,1610612751,Brooklyn,Nets,BKN,nets,1641730,Noah,Clowney,N. Clowney,noah-clowney,,,21,14:36,7,3,1,2,1,0,0,0,0,1,1,0,0,0,0,0,0022400064
0022400064,1610612751,Brooklyn,Nets,BKN,nets,1629651,Nic,Claxton,N. Claxton,nic-claxton,,,33,15:25,7,2,1,1,1,0,1,2,0,0,0,0,0,0,0,0,0022400064
0022400064,1610612751,Brooklyn,Nets,BKN,nets,1630533,Ziaire,Williams,Z. Williams,ziaire-williams,,,8,15:51,9,2,0,2,0,0,0,0,0,0,0,0,1,1,1,1,0022400064
0022400064,1610612751,Brooklyn,Nets,BKN,nets,1629003,Shake,Milton,S. Milton,shake-milton,,,7,6:20,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0022400064
0022400064,1610612737,Atlanta,Hawks,ATL,hawks,1629631,De'Andre,Hunter,D. Hunter,deandre-hunter,F,,12,25:47,12,3,1,2,3,0,0,0,1,0,1,0,0,0,0,0,0022400064
0022400064,1610612737,Atlanta,Hawks,ATL,hawks,1630552,Jalen,Johnson,J. Johnson,jalen-johnson,F,,1,36:51,11,4,2,2,5,0,1,3,0,0,0,0,2,2,2,2,0022400064
0022400064,1610612737,Atlanta,Hawks,ATL,hawks,203991,Clint,Capela,C. Capela,clint-capela,C,,15,19:31,6,8,7,1,0,0,2,5,0,0,0,0,1,1,1,1,0022400064
0022400064,1610612737,Atlanta,Hawks,ATL,hawks,1630700,Dyson,Daniels,D. Daniels,dyson-daniels,G,,5,34:32,15,3,2,1,10,0,0,0,1,1,2,0,0,0,0,0,0022400064
0022400064,1610612737,Atlanta,Hawks,ATL,hawks,1629027,Trae,Young,T. Young,trae-young,G,,11,36:41,30,2,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0022400064
0022400064,1610612737,Atlanta,Hawks,ATL,hawks,203992,Bogdan,Bogdanović,B. Bogdanović,bogdan-bogdanović,,,13,27:50,8,7,4,3,0,0,2,4,0,0,0,0,0,0,0,0,0022400064
0022400064,1610612737,Atlanta,Hawks,ATL,hawks,1630168,Onyeka,Okongwu,O. Okongwu,onyeka-okongwu,,,17,28:29,28,10,7,3,1,0,2,5,0,0,0,3,0,3,3,3,0022400064
0022400064,1610612737,Atlanta,Hawks,ATL,hawks,1642258,Zaccharie,Risacher,Z. Risacher,zaccharie-risacher,,,10,19:00,7,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0022400064
0022400064,1610612737,Atlanta,Hawks,ATL,hawks,1630249,Vít,Krejčí,V. Krejčí,vít-krejčí,,,27,11:19,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0022400064
0022401172,1610612753,Orlando,Magic,ORL,magic,1641783,Tristan,da Silva,T. da Silva,tristan-da-silva,F,,23,34:09,14,7,4,3,5,0,0,0,0,0,0,0,1,1,0,1,0022401172
