GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,START_POSITION,COMMENT,MIN,SPD,DIST,ORBC,DRBC,RBC,TCHS,SAST,FTAST,PASS,AST,CFGM,CFGA,CFG_PCT,UFGM,UFGA,UFG_PCT,FG_PCT,DFGM,DFGA,DFG_PCT
0022401091,1610612746,LAC,LA,1626181,Norman Powell,F,,33:34,3.91,2.34,2,7,9,33,2,0,17,1,4,6,0.667,4,8,0.5,0.57,1,1,1.0
0022401091,1610612746,LAC,LA,202695,Kawhi Leonard,F,,39:11,4.04,2.84,1,12,13,62,0,1,31,2,3,4,0.75,5,18,0.278,0.363,2,3,0.667
0022401091,1610612746,LAC,LA,1627826,Ivica Zubac,C,,37:54,3.84,2.59,9,14,23,50,0,0,38,5,5,8,0.625,2,1,2.0,0.699,2,4,0.5
0022401091,1610612746,LAC,LA,1627739,Kris Dunn,G,,26:22,4.34,2.06,3,5,8,36,0,0,26,2,0,1,0.0,2,5,0.4,0.333,0,1,0.0
0022401091,1610612746,LAC,LA,201935,James Harden,G,,39:47,3.57,2.57,2,4,6,82,0,0,54,5,5,10,0.5,3,9,0.333,0.42,0,0,0.0
0022401091,1610612746,LAC,LA,1627884,Derrick Jones Jr.,,,18:40,4.08,1.38,2,4,6,18,0,0,13,2,1,1,1.0,1,4,0.25,0.4,2,2,1.0
0022401091,1610612746,LAC,LA,1629234,Drew Eubanks,,,3:19,4.61,0.28,0,2,2,3,0,0,2,0,0,0,0.0,0,0,0.0,0.0,1,1,1.0
0022401091,1610612746,LAC,LA,203992,Bogdan Bogdanović,,,20:01,4.15,1.48,1,3,4,27,2,0,15,0,0,2,0.0,1,4,0.25,0.167,2,3,0.667
0022401091,1610612746,LAC,LA,201587,Nicolas Batum,,,21:13,4.07,1.55,1,7,7,23,0,0,22,1,0,0,0.0,0,0,0.0,0.0,1,3,0.333
0022401091,1610612746,LAC,LA,1641738,Kobe Brown,,DNP - Coach's Decision,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0
0022401091,1610612746,LAC,LA,1642353,Cam Christie,,DNP - Coach's Decision,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0
0022401091,1610612746,LAC,LA,1642280,Trentyn Flowers,,DNP - Coach's Decision,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0
0022401091,1610612746,LAC,LA,201988,Patty Mills,,DNP - Coach's Decision,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0
0022401091,1610612753,ORL,Orlando,1630532,Franz Wagner,F,,39:34,4.26,3.01,2,9,11,69,0,1,42,6,5,9,0.556,3,10,0.3,0.42,4,6,0.667
0022401091,1610612753,ORL,Orlando,1631094,Paolo Banchero,F,,36:27,4.05,2.65,5,7,12,86,1,0,52,4,5,8,0.625,3,15,0.2,0.347,2,3,0.667
0022401091,1610612753,ORL,Orlando,1628976,Wendell Carter Jr.,C,,31:10,3.84,2.15,8,5,13,46,0,0,34,1,2,4,0.5,2,7,0.286,0.363,3,7,0.429
0022401091,1610612753,ORL,Orlando,203484,Kentavious Caldwell-Pope,G,,32:50,4.0,2.35,2,3,5,30,0,1,24,0,1,1,1.0,3,3,1.0,1.0,2,3,0.667
0022401091,1610612753,ORL,Orlando,202709,Cory Joseph,G,,28:38,4.55,2.34,3,8,11,52,0,0,42,3,0,4,0.0,2,3,0.667,0.285,2,2,1.0
0022401091,1610612753,ORL,Orlando,203914,Gary Harris,,,8:31,4.56,0.71,1,2,3,5,0,0,5,1,0,0,0.0,0,0,0.0,0.0,0,0,0.0
0022401091,1610612753,ORL,Orlando,1641710,Anthony Black,,,19:22,4.06,1.41,1,4,5,36,1,0,23,2,0,4,0.0,3,6,0.5,0.299,1,1,1.0
0022401091,1610612753,ORL,Orlando,1631216,Caleb Houstan,,,16:56,4.27,1.3,0,3,3,13,1,0,10,0,1,1,1.0,0,1,0.0,0.5,1,1,1.0
0022401091,1610612753,ORL,Orlando,1629048,Goga Bitadze,,,13:04,3.95,0.93,3,0,3,16,0,0,14,1,0,0,0.0,0,0,0.0,0.0,1,2,0.5
0022401091,1610612753,ORL,Orlando,1628371,Jonathan Isaac,,,9:58,4.08,0.73,2,3,5,9,0,0,9,0,0,0,0.0,0,0,0.0,0.0,2,2,1.0
0022401091,1610612753,ORL,Orlando,1641783,Tristan da Silva,,,3:30,4.17,0.26,0,0,0,4,0,0,4,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0
0022401091,1610612753,ORL,Orlando,1641724,Jett Howard,,DNP - Coach's Decision,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0
0022401175,1610612739,CLE,Cleveland,1630596,Evan Mobley,F,,35:09,4.05,2.54,7,11,17,59,0,0,38,2,2,4,0.5,1,6,0.167,0.299,3,5,0.6
0022401175,1610612739,CLE,Cleveland,1629731,Dean Wade,F,,26:42,4.27,2.02,2,8,10,19,0,0,15,0,0,1,0.0,0,1,0.0,0.0,1,3,0.333
0022401175,1610612739,CLE,Cleveland,1628386,Jarrett Allen,C,,32:50,3.86,2.25,4,14,17,36,1,2,27,2,4,5,0.8,0,1,0.0,0.667,2,4,0.5
0022401175,1610612739,CLE,Cleveland,1629636,Darius Garland,G,,32:49,4.17,2.43,0,6,6,75,3,1,49,13,7,9,0.778,3,8,0.375,0.587,2,4,0.5
0022401175,1610612739,CLE,Cleveland,1629622,Max Strus,G,,34:51,4.54,2.81,1,12,13,61,0,0,39,3,1,4,0.25,6,11,0.545,0.467,1,2,0.5
0022401175,1610612739,CLE,Cleveland,1641854,Craig Porter Jr.,,,21:10,4.37,1.67,5,3,8,40,0,0,28,1,0,1,0.0,4,4,1.0,0.8,0,0,0.0
0022401175,1610612739,CLE,Cleveland,1630171,Isaac Okoro,,,27:26,4.49,2.21,4,5,9,28,0,0,19,1,2,4,0.5,4,5,0.8,0.667,0,0,0.0
0022401175,1610612739,CLE,Cleveland,1642281,Jaylon Tyson,,,21:48,4.49,1.76,2,6,8,25,0,0,15,1,1,4,0.25,2,5,0.4,0.333,3,3,1.0
0022401175,1610612739,CLE,Cleveland,1629750,Javonte Green,,,7:15,4.69,0.6,2,3,5,11,0,0,6,0,0,1,0.0,1,3,0.333,0.25,0,0,0.0
0022401175,1610612739,CLE,Cleveland,1641734,Emoni Bates,,DNP - Coach's Decision,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0
0022401175,1610612739,CLE,Cleveland,1629643,Chuma Okeke,,DNP - Coach's Decision,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0
0022401175,1610612739,CLE,Cleveland,202684,Tristan Thompson,,DNP - Coach's Decision,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0
0022401175,1610612739,CLE,Cleveland,1641772,Nae'Qwan Tomlin,,DNP - Coach's Decision,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0
0022401175,1610612739,CLE,Cleveland,1631247,Luke Travers,,DNP - Coach's Decision,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0
0022401175,1610612752,NYK,New York,1628384,OG Anunoby,F,,34:47,4.02,2.5,3,5,7,55,0,0,34,4,2,3,0.667,4,15,0.267,0.333,1,4,0.25
0022401175,1610612752,NYK,New York,1628404,Josh Hart,F,,34:29,3.92,2.41,3,12,15,68,0,2,58,5,1,3,0.333,2,3,0.667,0.5,3,4,0.75
0022401175,1610612752,NYK,New York,1629011,Mitchell Robinson,C,,32:48,4.03,2.35,8,4,12,46,1,0,40,2,3,4,0.75,0,0,0.0,0.75,5,6,0.833
