GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,START_POSITION,COMMENT,MIN,SPD,DIST,ORBC,DRBC,RBC,TCHS,SAST,FTAST,PASS,AST,CFGM,CFGA,CFG_PCT,UFGM,UFGA,UFG_PCT,FG_PCT,DFGM,DFGA,DFG_PCT
0042400175,1610612746,LAC,LA,1626181,Norman Powell,F,,31:47,3.94,2.23,1,7,8,39,0,0,23,3,2,5,0.4,3,7,0.429,0.416,0,2,0.0
0042400175,1610612746,LAC,LA,202695,Kawhi Leonard,F,,37:21,3.92,2.57,4,11,14,60,1,0,37,11,3,7,0.429,5,8,0.625,0.533,4,7,0.571
0042400175,1610612746,LAC,LA,1627826,Ivica Zubac,C,,36:50,3.72,2.42,5,8,13,49,1,1,29,1,7,9,0.778,4,6,0.667,0.732,4,6,0.667
0042400175,1610612746,LAC,LA,1627739,Kris Dunn,G,,25:04,4.41,1.95,1,5,6,41,0,0,32,2,0,0,0.0,6,7,0.857,0.856,1,1,1.0
0042400175,1610612746,LAC,LA,201935,James Harden,G,,35:07,3.51,2.2,1,8,9,69,0,2,50,5,1,5,0.2,2,4,0.5,0.333,2,3,0.667
0042400175,1610612746,LAC,LA,201587,Nicolas Batum,,,21:22,4.01,1.51,4,5,8,25,0,0,22,2,0,0,0.0,0,2,0.0,0.0,2,2,1.0
0042400175,1610612746,LAC,LA,1627732,Ben Simmons,,,4:42,4.05,0.36,0,2,2,8,0,0,7,0,0,0,0.0,0,1,0.0,0.0,0,0,0.0
0042400175,1610612746,LAC,LA,1627884,Derrick Jones Jr.,,,14:06,4.13,1.05,3,1,4,11,0,0,5,0,2,3,0.667,1,3,0.333,0.5,0,0,0.0
0042400175,1610612746,LAC,LA,203992,Bogdan Bogdanović,,,23:23,4.07,1.71,4,4,8,50,1,0,35,5,1,3,0.333,4,8,0.5,0.455,3,3,1.0
0042400175,1610612746,LAC,LA,1642353,Cam Christie,,,2:35,3.85,0.19,0,0,0,2,0,0,2,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0
0042400175,1610612746,LAC,LA,1629234,Drew Eubanks,,,2:35,4.07,0.2,2,1,2,4,0,0,3,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0
0042400175,1610612746,LAC,LA,1641757,Jordan Miller,,,2:35,4.21,0.21,0,0,0,4,0,0,1,0,0,2,0.0,1,1,1.0,0.333,0,0,0.0
0042400175,1610612746,LAC,LA,1641738,Kobe Brown,,,2:35,3.8,0.19,0,0,0,8,0,0,7,0,0,0,0.0,1,1,1.0,1.0,0,0,0.0
0042400175,1610612746,LAC,LA,1629599,Amir Coffey,,DNP - Coach's Decision,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0
0042400175,1610612746,LAC,LA,201988,Patty Mills,,DNP - Coach's Decision,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0
0042400175,1610612743,DEN,Denver,1629008,Michael Porter Jr.,F,,37:14,3.8,2.51,0,6,6,26,0,0,15,1,1,3,0.333,4,7,0.571,0.5,4,6,0.667
0042400175,1610612743,DEN,Denver,203932,Aaron Gordon,F,,36:38,3.92,2.53,5,3,8,41,0,1,24,2,3,6,0.5,4,5,0.8,0.636,4,5,0.8
0042400175,1610612743,DEN,Denver,203999,Nikola Jokić,C,,36:34,3.69,2.41,6,17,23,94,1,1,73,12,1,6,0.167,3,7,0.429,0.307,3,5,0.6
0042400175,1610612743,DEN,Denver,1631128,Christian Braun,G,,36:34,4.16,2.72,11,10,17,60,1,0,50,3,2,4,0.5,3,4,0.75,0.625,3,4,0.75
0042400175,1610612743,DEN,Denver,1627750,Jamal Murray,G,,40:02,3.94,2.79,0,7,7,85,2,0,52,7,4,6,0.667,13,20,0.65,0.654,2,3,0.667
0042400175,1610612743,DEN,Denver,201566,Russell Westbrook,,,25:19,3.75,1.68,1,4,5,43,0,0,26,1,1,2,0.5,7,13,0.538,0.533,0,2,0.0
0042400175,1610612743,DEN,Denver,1631212,Peyton Watson,,,8:29,4.52,0.69,1,2,3,10,0,0,8,1,1,2,0.5,0,0,0.0,0.5,1,1,1.0
0042400175,1610612743,DEN,Denver,201599,DeAndre Jordan,,,9:30,3.61,0.59,2,3,3,8,0,0,8,2,0,0,0.0,0,0,0.0,0.0,2,2,1.0
0042400175,1610612743,DEN,Denver,1628427,Vlatko Čančar,,,1:56,3.27,0.12,0,0,0,2,0,0,2,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0
0042400175,1610612743,DEN,Denver,1629618,Jalen Pickett,,,1:56,3.35,0.12,0,0,0,7,0,0,5,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0
0042400175,1610612743,DEN,Denver,1631124,Julian Strawther,,,1:56,3.87,0.14,0,0,0,6,0,0,6,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0
0042400175,1610612743,DEN,Denver,1630192,Zeke Nnaji,,,1:56,3.94,0.15,0,1,1,2,0,0,1,0,0,0,0.0,0,0,0.0,0.0,1,1,1.0
0042400175,1610612743,DEN,Denver,1641816,Hunter Tyson,,,1:56,4.31,0.16,0,1,1,5,0,1,4,0,0,0,0.0,1,1,1.0,1.0,0,0,0.0
0042400175,1610612743,DEN,Denver,203967,Dario Šarić,,DNP - Coach's Decision,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0
0022400087,1610612746,LAC,LA,1629611,Terance Mann,F,,20:53,4.35,1.6,2,4,6,24,0,0,18,1,0,1,0.0,0,3,0.0,0.0,2,2,1.0
0022400087,1610612746,LAC,LA,1627884,Derrick Jones Jr.,F,,26:46,4.13,1.98,1,3,4,39,1,0,27,1,1,2,0.5,3,6,0.5,0.5,2,2,1.0
0022400087,1610612746,LAC,LA,1627826,Ivica Zubac,C,,39:04,3.98,2.79,9,20,29,89,1,0,65,4,10,14,0.714,1,3,0.333,0.647,1,7,0.143
0022400087,1610612746,LAC,LA,1626181,Norman Powell,G,,33:11,4.12,2.46,1,2,3,58,2,0,32,0,6,8,0.75,8,13,0.615,0.667,0,0,0.0
0022400087,1610612746,LAC,LA,201935,James Harden,G,,37:45,3.48,2.36,1,9,9,110,3,0,85,16,3,6,0.5,2,5,0.4,0.455,3,3,1.0
0022400087,1610612746,LAC,LA,201587,Nicolas Batum,,,21:30,4.1,1.65,1,9,10,35,1,0,34,3,0,0,0.0,0,0,0.0,0.0,1,5,0.2
0022400087,1610612746,LAC,LA,1629645,Kevin Porter Jr.,,,14:48,4.33,1.2,1,3,4,35,0,1,21,1,2,3,0.667,0,7,0.0,0.2,2,3,0.667
0022400087,1610612746,LAC,LA,1629599,Amir Coffey,,,23:41,3.65,1.63,3,2,5,29,1,0,23,3,0,1,0.0,0,4,0.0,0.0,0,0,0.0
0022400087,1610612746,LAC,LA,1627739,Kris Dunn,,,18:38,4.35,1.51,1,10,11,36,0,0,28,1,0,0,0.0,4,6,0.667,0.667,0,2,0.0
0022400087,1610612746,LAC,LA,1630539,Kai Jones,,,3:44,3.88,0.29,1,2,3,5,0,0,5,0,0,0,0.0,0,0,0.0,0.0,0,1,0.0
0022400087,1610612746,LAC,LA,1641738,Kobe Brown,,DNP - Coach's Decision,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0
0022400087,1610612746,LAC,LA,1630538,Bones Hyland,,DNP - Coach's Decision,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0
0022400087,1610612746,LAC,LA,1641757,Jordan Miller,,DNP - Coach's Decision,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0
0022400087,1610612743,DEN,Denver,1629008,Michael Porter Jr.,F,,37:57,3.74,2.58,6,10,16,58,0,0,42,3,2,5,0.4,2,8,0.25,0.307,2,2,1.0
