gameId,teamId,teamCity,teamName,teamTricode,teamSlug,personId,firstName,familyName,nameI,playerSlug,position,comment,jerseyNum,minutes,points,contestedShots,contestedShots2pt,contestedShots3pt,deflections,chargesDrawn,screenAssists,screenAssistPoints,looseBallsRecoveredOffensive,looseBallsRecoveredDefensive,looseBallsRecoveredTotal,offensiveBoxOuts,defensiveBoxOuts,boxOutPlayerTeamRebounds,boxOutPlayerRebounds,boxOuts,GAME_ID
0022400073,1610612738,Boston,Celtics,BOS,celtics,1627759,Jaylen,Brown,J. Brown,jaylen-brown,F,,7,30:18,27,3,0,3,3,0,1,3,0,1,1,0,1,1,1,1,0022400073
0022400073,1610612738,Boston,Celtics,BOS,celtics,1628369,Jayson,Tatum,J. Tatum,jayson-tatum,F,,0,28:39,25,2,1,1,1,0,1,3,0,0,0,0,0,0,0,0,0022400073
0022400073,1610612738,Boston,Celtics,BOS,celtics,201143,Al,Horford,A. Horford,al-horford,C,,42,20:05,0,2,0,2,1,0,2,6,0,0,0,0,0,0,0,0,0022400073
0022400073,1610612738,Boston,Celtics,BOS,celtics,1628401,Derrick,White,D. White,derrick-white,G,,9,29:16,19,1,1,0,4,0,0,0,1,0,1,0,0,0,0,0,0022400073
0022400073,1610612738,Boston,Celtics,BOS,celtics,201950,Jrue,Holiday,J. Holiday,jrue-holiday,G,,4,22:45,7,1,0,1,1,0,1,3,0,0,0,0,0,0,0,0,0022400073
0022400073,1610612738,Boston,Celtics,BOS,celtics,1628436,Luke,Kornet,L. Kornet,luke-kornet,,,40,16:13,4,6,5,1,0,0,2,6,0,0,0,0,0,0,0,0,0022400073
0022400073,1610612738,Boston,Celtics,BOS,celtics,1630202,Payton,Pritchard,P. Pritchard,payton-pritchard,,,11,27:57,15,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0022400073
0022400073,1610612738,Boston,Celtics,BOS,celtics,1630214,Xavier,Tillman,X. Tillman,xavier-tillman,,,26,15:26,8,2,1,1,2,0,1,3,0,0,0,0,0,0,0,0,0022400073
0022400073,1610612738,Boston,Celtics,BOS,celtics,1629674,Neemias,Queta,N. Queta,neemias-queta,,,88,13:38,12,5,5,0,0,0,1,2,0,0,0,1,0,1,1,1,0022400073
0022400073,1610612738,Boston,Celtics,BOS,celtics,1641775,Jordan,Walsh,J. Walsh,jordan-walsh,,,27,10:08,0,2,2,0,0,0,0,0,0,0,0,0,1,1,0,1,0022400073
