GAME_ID,TEAM_ID,PLAYER_ID,SPD,DIST,ORBC,DRBC,RBC,TCHS,SAST,FTAST,PASS,AST,CFGM,CFGA,CFG_PCT,UFGM,UFGA,UFG_PCT,FG_PCT,DFGM,DFGA,DFG_PCT,MIN
22400020,1610612750,1628978,4.66,1.58,0,5,5,39,1,0,35,2,0,1,0,1,3,0.333,0.25,0,1,0,19.1
22400020,1610612750,1629675,4.14,1.74,2,7,9,35,0,0,23,2,3,5,0.6,4,7,0.571,0.582,3,3,1,23.75
22400020,1610612750,1642265,4.79,0.27,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3.25
22400020,1610612750,1629638,4.41,1.62,1,3,4,36,0,0,29,3,1,1,1,3,5,0.6,0.667,1,1,1,20.55
22400020,1610612750,204060,1.56,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.03333333333
22400020,1610612750,1628408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22400020,1610612750,1630568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22400020,1610612750,1631169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22400020,1610612750,1630545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22400020,1610612758,1631099,4.5,3.64,5,15,19,59,1,2,44,2,2,3,0.667,4,12,0.333,0.4,1,2,0.5,45.05
22400020,1610612758,1627734,4.01,2.85,7,17,23,87,1,0,66,4,7,9,0.778,3,6,0.5,0.667,6,7,0.857,39.65
22400020,1610612758,203458,4.44,0.68,1,1,2,8,0,0,6,0,0,0,0,1,2,0.5,0.5,0,0,0,8.55
22400020,1610612758,1628989,4.54,2.49,4,7,11,52,0,0,43,4,1,4,0.25,1,3,0.333,0.285,1,4,0.25,30.916666667
22400020,1610612758,1628368,4.28,3.41,2,5,7,106,0,0,58,7,10,14,0.714,12,21,0.571,0.629,1,2,0.5,44.483333333
22400020,1610612758,1629162,5.17,1.51,2,3,5,29,1,0,23,1,0,1,0,1,3,0.333,0.25,0,0,0,16.666666667
22400020,1610612758,1631165,4.28,1.78,1,5,6,21,0,0,15,1,0,1,0,1,3,0.333,0.25,0,1,0,23.116666667
22400020,1610612758,1626168,4.07,2.99,6,11,17,50,0,0,38,1,1,1,1,1,7,0.143,0.25,5,8,0.625,41.033333333
22400020,1610612758,203926,4.87,1.35,1,3,4,16,0,0,9,1,1,2,0.5,2,4,0.5,0.5,0,0,0,15.533333333
22400020,1610612758,1641732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22400020,1610612758,1642403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22400020,1610612758,1630222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22401160,1610612748,203952,4.16,1.98,2,5,7,40,1,0,25,5,1,4,0.25,4,6,0.667,0.5,1,1,1,27.083333333
22401160,1610612748,1628389,4.09,2.55,5,11,16,62,0,0,40,3,1,5,0.2,5,10,0.5,0.4,2,2,1,35.216666667
22401160,1610612748,1642276,4.33,1.92,4,7,11,30,0,0,20,1,3,4,0.75,3,5,0.6,0.667,4,6,0.667,25.333333333
22401160,1610612748,202692,4.48,1.22,0,7,7,24,0,1,17,0,1,3,0.333,1,3,0.333,0.333,2,2,1,15.5
22401160,1610612748,1629639,4.68,2.96,2,9,11,74,1,0,43,4,4,8,0.5,9,18,0.5,0.5,2,2,1,35.583333333
22401160,1610612748,1630558,4.5,2.86,1,5,6,82,1,0,68,8,2,3,0.667,4,7,0.571,0.599,1,2,0.5,35.583333333
22401160,1610612748,1629312,4.8,2.18,5,7,12,30,0,0,24,4,0,0,0,2,5,0.4,0.4,1,1,1,25.45
22401160,1610612748,203937,4.27,1.66,1,5,6,32,0,1,25,1,1,3,0.333,2,2,1,0.599,0,0,0,21.933333333
22401160,1610612748,1629130,4.76,1.53,0,2,2,27,0,1,18,2,1,2,0.5,0,4,0,0.167,2,2,1,18.316666667
22401160,1610612748,1630528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22401160,1610612748,1631170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22401160,1610612748,1642352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22401160,1610612748,1641796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22401160,1610612748,1626179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22401160,1610612748,1641815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22401160,1610612741,1628989,4.47,2.91,3,4,7,57,1,0,38,7,5,5,1,4,11,0.364,0.562,2,3,0.667,36.866666667
22401160,1610612741,1641824,4.38,2.65,0,7,7,49,1,0,37,0,2,3,0.667,4,7,0.571,0.599,3,3,1,34.233333333
22401160,1610612741,202696,3.83,2.38,8,8,16,74,0,0,56,8,2,5,0.4,7,10,0.7,0.599,0,3,0,35.1
22401160,1610612741,1629632,4.01,2.54,2,6,8,57,0,0,33,4,2,3,0.667,3,11,0.273,0.356,0,0,0,35.7
22401160,1610612741,1630581,4.35,3.11,4,16,19,124,3,0,97,11,6,9,0.667,5,10,0.5,0.578,4,7,0.571,40.466666667
22401160,1610612741,1631207,4.88,1.37,0,1,1,23,0,0,18,3,0,0,0,2,3,0.667,0.667,0,1,0,15.85
22401160,1610612741,1630172,4.67,1.14,0,1,1,27,0,0,21,0,2,2,1,0,2,0,0.5,1,1,1,13.766666667
22401160,1610612741,1628380,4.38,1,3,5,8,31,0,0,28,0,0,0,0,0,3,0,0,2,4,0.5,12.9
22401160,1610612741,1629659,4.48,0.65,1,0,1,17,0,0,13,0,0,1,0,1,3,0.333,0.25,0,0,0,8.216666667
22401160,1610612741,1641763,4.36,0.52,0,0,0,3,0,0,2,0,0,0,0,1,1,1,1,0,0,0,6.9
22401160,1610612741,1628975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22401160,1610612741,1630604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22401160,1610612741,1641801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22401160,1610612741,1630188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22401160,1610612741,1642443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22400184,1610612754,1631097,4.23,2.69,6,12,17,54,1,0,30,2,5,10,0.5,3,6,0.5,0.5,1,1,1,36.05
22400184,1610612754,1627783,4,2.39,1,8,9,50,0,0,31,3,4,7,0.571,7,10,0.7,0.647,2,2,1,33.616666667
22400184,1610612754,1626167,3.9,2.2,8,12,20,48,0,0,32,1,3,7,0.429,2,6,0.333,0.385,2,4,0.5,31.866666667
22400184,1610612754,1641767,4.76,2.61,2,4,6,41,0,0,34,3,0,2,0,1,5,0.2,0.142,3,3,1,30.966666667
22400184,1610612754,1630169,4.26,2.58,2,6,8,94,0,0,76,9,1,4,0.25,1,7,0.143,0.181,3,3,1,34.216666667
22400184,1610612754,1630167,4.48,1.63,1,4,5,30,0,0,25,1,1,1,1,0,3,0,0.25,1,2,0.5,20.633333333
22400184,1610612754,1631245,4.67,1.64,0,4,4,43,0,0,34,2,1,1,1,2,6,0.333,0.428,1,2,0.5,19.8
22400184,1610612754,1641716,3.97,1.27,3,3,6,27,0,0,21,3,1,3,0.333,1,2,0.5,0.4,1,1,1,17.833333333
22400184,1610612754,1642277,4.96,0.35,0,1,1,6,0,0,5,0,0,1,0,0,0,0,0,0,0,0,3.883333333
22400184,1610612754,1642402,4.33,0.69,3,1,4,8,0,0,6,0,0,0,0,0,1,0,0,0,1,0,8.95
22400184,1610612754,201949,3.28,0.13,0,0,0,3,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2.183333333
22400184,1610612754,1629614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22400184,1610612766,1630182,4.88,1.6,3,0,3,21,1,0,17,0,0,0,0,1,2,0.5,0.5,2,2,1,18.65
22400184,1610612766,1642275,4.47,1.69,6,5,11,35,0,0,27,1,1,3,0.333,0,3,0,0.167,2,2,1,21.483333333
22400184,1610612766,201959,3.99,0.9,4,3,7,16,0,0,14,1,0,0,0,1,1,1,1,1,1,1,12.916666667
22400184,1610612766,1641706,3.96,2.33,3,12,13,74,1,1,53,6,3,4,0.75,7,13,0.538,0.587,1,2,0.5,33.416666667
22400184,1610612766,1630163,4.56,2.71,4,10,14,94,0,0,57,6,1,6,0.167,9,23,0.391,0.344,0,0,0,33.233333333
22400184,1610612766,1629684,3.88,2.11,3,13,16,42,0,0,29,1,0,1,0,3,7,0.429,0.375,5,8,0.625,30.666666667
22400184,1610612766,1630544,4.36,2.09,4,6,10,52,0,0,36,4,2,5,0.4,4,8,0.5,0.462,0,1,0,27.033333333
22400184,1610612766,1628998,4.57,2.19,2,5,6,37,0,1,25,4,2,3,0.667,4,8,0.5,0.545,1,1,1,26.9
22400184,1610612766,1631217,4.11,2.13,12,15,26,20,0,0,17,0,0,1,0,0,0,0,0,2,7,0.286,28.983333333
22400184,1610612766,203552,4.34,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25
22400184,1610612766,1641733,4.76,0.1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.233333333
22400184,1610612766,1631197,3.98,0.08,0,1,1,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1.233333333
22400184,1610612766,203995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22400727,1610612753,1630532,4.39,2.1,3,6,9,56,1,0,33,3,6,13,0.462,6,9,0.667,0.545,1,1,1,26.766666667
22400727,1610612753,1631094,4.01,2.22,0,2,2,60,1,1,39,9,4,6,0.667,5,9,0.556,0.599,5,6,0.833,31.266666667
22400727,1610612753,1629048,4.32,1.71,6,8,14,39,0,0,30,2,7,7,1,0,0,0,1,1,3,0.333,22.533333333
22400727,1610612753,203484,3.89,1.51,0,3,3,26,0,0,19,1,1,2,0.5,2,4,0.5,0.5,0,0,0,21.766666667
22400727,1610612753,1630175,4.38,1.82,0,4,4,53,0,0,43,3,3,3,1,2,6,0.333,0.556,2,3,0.667,23.5
22400727,1610612753,203914,4.43,1.16,0,3,3,16,0,0,14,1,0,0,0,0,1,0,0,0,0,0,14.716666667
22400727,1610612753,1628976,3.77,1.36,4,9,13,36,1,0,30,3,0,1,0,3,3,1,0.75,1,4,0.25,19.783333333
22400727,1610612753,1628371,4.4,1.67,3,7,9,25,0,0,21,2,0,1,0,0,0,0,0,0,2,0,20.75
22400727,1610612753,1641710,4.33,1.27,2,1,3,36,0,0,23,3,3,7,0.429,1,3,0.333,0.4,1,1,1,16.1
22400727,1610612753,1641783,4.45,1.49,1,2,2,21,0,0,15,3,3,3,1,2,2,1,1,0,1,0,18.2
22400727,1610612753,1641724,3.85,0.41,0,0,0,7,0,0,2,0,0,0,0,1,2,0.5,0.5,0,0,0,5.7
22400727,1610612753,1630243,4.01,0.53,2,0,2,11,0,0,9,0,0,1,0,0,1,0,0,2,2,1,7.133333333
22400727,1610612753,1631216,4.13,0.54,1,1,2,10,0,0,6,0,0,1,0,1,2,0.5,0.333,0,0,0,7.033333333
22400727,1610612753,202709,4.35,0.39,0,1,1,10,0,0,8,0,0,0,0,0,1,0,0,2,2,1,4.783333333
22400727,1610612758,201942,3.79,2.18,1,4,5,32,0,0,15,2,2,5,0.4,4,6,0.667,0.545,4,5,0.8,32.95
22400727,1610612758,1631099,4.27,2.28,2,7,9,30,0,0,21,1,0,0,0,2,6,0.333,0.333,2,4,0.5,30.083333333
22400727,1610612758,1627734,4.15,2.33,7,11,17,78,0,0,62,3,6,8,0.75,2,2,1,0.8,6,7,0.857,31.733333333
22400727,1610612758,203897,4.28,2.34,0,4,4,49,0,0,28,3,2,3,0.667,2,10,0.2,0.307,1,2,0.5,30.65
22400727,1610612758,1628370,4.41,1.96,1,0,1,48,1,0,30,3,0,3,0,4,8,0.5,0.363,3,3,1,24.9
22400727,1610612758,1631165,4.4,2.08,2,4,6,35,0,0,28,3,2,2,1,3,4,0.75,0.832,1,2,0.5,26.15
22400727,1610612758,1626168,4.2,1.2,1,0,1,29,0,0,22,0,0,2,0,2,3,0.667,0.4,0,0,0,15.033333333
22400727,1610612758,1642403,4.14,1.06,6,4,9,18,0,0,12,2,2,4,0.5,0,0,0,0.5,0,2,0,13.883333333
22400727,1610612758,1642269,4.32,0.89,1,4,5,27,0,0,16,4,1,2,0.5,2,3,0.667,0.599,0,0,0,11.05
22400727,1610612758,203458,4.45,0.2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.383333333
22400727,1610612758,1630222,4.27,0.65,1,0,1,23,0,0,15,0,2,3,0.667,2,4,0.5,0.57,0,0,0,8.216666667
22400727,1610612758,1641732,4.16,0.63,2,1,3,12,0,0,10,2,0,0,0,0,1,0,0,0,1,0,8.216666667
22400727,1610612758,1642384,4.29,0.38,0,1,1,6,0,0,4,0,0,0,0,0,1,0,0,0,0,0,4.783333333
22400727,1610612758,203109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22400727,1610612758,203926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22401119,1610612762,1641729,4.31,1.89,8,9,14,36,0,0,22,0,0,2,0,3,11,0.273,0.231,2,3,0.667,25.1
22401119,1610612762,1630548,5.1,3.25,5,5,9,50,0,0,30,0,2,7,0.286,4,11,0.364,0.333,4,6,0.667,36.016666667
22401119,1610612762,1642271,4.62,1.95,9,6,15,41,0,0,23,2,1,6,0.167,2,9,0.222,0.2,6,8,0.75,23.966666667
22401119,1610612762,1629012,4.23,2.48,3,5,8,45,0,0,24,3,2,6,0.333,6,9,0.667,0.533,2,2,1,32.7
22401119,1610612762,1642268,4.33,2.51,4,5,9,85,0,1,62,5,1,7,0.143,4,8,0.5,0.333,4,5,0.8,32.933333333
22401119,1610612762,1641718,4.3,2.47,2,10,11,58,0,0,43,5,3,8,0.375,3,6,0.5,0.428,0,1,0,32.266666667
22401119,1610612762,1629004,4.63,1.5,5,2,6,36,1,0,28,4,0,3,0,2,3,0.667,0.333,2,2,1,17.916666667
22401119,1610612762,1630531,4.47,1.22,4,3,7,17,0,0,9,1,0,0,0,2,4,0.5,0.5,0,0,0,15.066666667
22401119,1610612762,1630695,4.68,2.02,5,10,12,39,0,0,34,1,1,1,1,3,3,1,1,5,7,0.714,24.033333333
22401119,1610612762,1631117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22401119,1610612762,1630231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22401119,1610612762,1631131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22401119,1610612754,1630174,4.77,1.65,1,7,8,32,0,0,24,0,2,4,0.5,3,3,1,0.713,3,8,0.375,19.65
22401119,1610612754,1627783,4.53,2.3,6,6,12,52,0,0,33,5,6,10,0.6,3,6,0.5,0.562,1,4,0.25,28.9
22401119,1610612754,1626167,4.57,2.19,4,13,17,45,0,0,23,1,2,3,0.667,7,14,0.5,0.529,3,6,0.5,27.5
22401119,1610612754,1629614,4.49,2.11,0,10,10,47,1,1,38,3,1,1,1,4,6,0.667,0.713,1,1,1,26.783333333
22401119,1610612754,1630169,4.43,2.16,2,5,7,71,1,2,58,11,2,3,0.667,5,10,0.5,0.538,0,5,0,27.833333333
22401119,1610612754,1631097,4.47,1.83,2,2,4,39,0,0,18,2,3,3,1,1,8,0.125,0.363,1,1,1,22.95
22401119,1610612754,1628418,4.26,0.58,0,3,3,12,0,0,10,0,0,0,0,0,1,0,0,1,2,0.5,7.366666667
22401119,1610612754,204456,4.75,1.65,1,5,6,51,0,0,40,7,0,0,0,6,7,0.857,0.856,0,0,0,19.3
22401119,1610612754,1630167,4.65,1.6,1,7,7,28,0,1,22,4,1,1,1,1,3,0.333,0.5,3,4,0.75,19.066666667
22401119,1610612754,1641767,4.7,1.72,4,2,6,27,0,0,24,2,0,0,0,1,2,0.5,0.5,0,0,0,20.45
22401119,1610612754,1641716,4.18,1.02,0,9,9,21,1,0,18,3,0,0,0,2,3,0.667,0.667,1,2,0.5,13.516666667
22401119,1610612754,1642277,4.46,0.24,0,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.85
22401119,1610612754,1642484,4.28,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.916666667
22401119,1610612754,1628396,4.53,0.17,0,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1.916666667
22401119,1610612754,201949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22400167,1610612755,202331,4.22,2.37,1,7,7,70,2,0,45,4,0,4,0,4,10,0.4,0.285,1,2,0.5,31.6
22400167,1610612755,1628997,4.35,3.03,4,9,13,51,0,0,44,5,0,0,0,2,6,0.333,0.333,4,5,0.8,39.033333333
22400167,1610612755,203083,4.27,1.13,1,6,7,29,0,0,17,0,2,4,0.5,1,1,1,0.599,5,5,1,15.05
22400167,1610612755,1626162,4.3,2.47,4,6,10,33,0,0,20,1,1,3,0.333,3,7,0.429,0.4,2,2,1,32.483333333
22400167,1610612755,1630178,4.35,3.17,1,4,4,92,0,1,66,2,2,4,0.5,10,18,0.556,0.545,1,1,1,40.933333333
22400167,1610612755,200768,4.06,2.02,4,2,6,53,1,0,45,7,1,1,1,4,7,0.571,0.625,1,1,1,27.766666667
22400167,1610612755,201569,3.74,1.19,1,2,3,22,1,0,14,1,1,2,0.5,2,4,0.5,0.5,0,0,0,17.65
22400167,1610612755,1627824,4.16,2.23,7,7,14,50,0,0,33,6,1,4,0.25,5,10,0.5,0.428,2,4,0.5,30.033333333
22400167,1610612755,1630231,4,0.18,1,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2.466666667
22400167,1610612755,1642272,4.7,0.25,0,1,1,3,0,0,1,1,0,1,0,1,1,1,0.5,1,1,1,2.983333333
22400167,1610612755,1641737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22400167,1610612755,1641741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22400167,1610612755,202704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22400167,1610612756,203078,4.35,2.63,3,6,8,47,0,1,34,3,1,2,0.5,6,8,0.75,0.699,1,2,0.5,34.05
22400167,1610612756,201142,3.61,2.46,0,7,7,69,0,1,44,6,9,10,0.9,5,10,0.5,0.699,1,2,0.5,38.55
22400167,1610612756,203994,4.19,2.12,2,20,22,56,0,0,40,2,2,3,0.667,3,5,0.6,0.625,3,6,0.5,28.433333333
22400167,1610612756,1626164,3.93,2.69,4,5,9,58,1,0,32,6,2,8,0.25,1,10,0.1,0.167,1,2,0.5,38.216666667
22400167,1610612756,1626145,4.23,2.14,1,1,2,54,1,1,43,5,1,2,0.5,1,3,0.333,0.4,1,1,1,28.583333333
22400167,1610612756,1626220,4.21,1.79,3,5,8,49,0,0,37,0,2,4,0.5,4,5,0.8,0.667,3,3,1,23.666666667
22400167,1610612756,203486,4.55,1.16,1,5,6,18,0,0,14,1,2,2,1,0,1,0,0.667,0,0,0,14.35
22400167,1610612756,1628960,4.22,1.79,2,2,4,29,0,0,20,0,0,0,0,3,6,0.5,0.5,1,1,1,23.7
22400167,1610612756,1642346,4.53,0.86,0,4,4,13,0,0,10,1,0,0,0,0,3,0,0,0,0,0,10.45
22400167,1610612756,1629626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22400167,1610612756,1642345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22400167,1610612756,1627814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22400167,1610612756,1628420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22400167,1610612756,1629006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22400060,1610612757,203924,3.92,2.45,2,4,6,43,0,0,27,4,0,2,0,5,9,0.556,0.455,1,3,0.333,34.9
22400060,1610612757,1641739,4.36,2.25,4,5,8,28,0,0,21,1,1,2,0.5,3,5,0.6,0.57,1,1,1,28.966666667
22400060,1610612757,1629028,3.68,2.14,2,6,8,41,0,0,28,2,3,4,0.75,5,6,0.833,0.8,3,6,0.5,32.816666667
22400060,1610612757,1631101,4.1,1.96,1,6,7,43,0,0,29,1,2,4,0.5,2,3,0.667,0.57,3,3,1,27.283333333
22400060,1610612757,1629014,4.27,2.29,1,2,3,61,0,0,43,6,2,6,0.333,0,5,0,0.181,3,3,1,30.066666667
22400060,1610612757,1630166,4.18,1.71,3,5,8,47,0,0,35,3,1,3,0.333,5,6,0.833,0.667,3,3,1,22.933333333
22400060,1610612757,1630625,4.17,1.56,2,4,6,50,0,1,35,3,3,4,0.75,2,7,0.286,0.455,1,1,1,20.833333333
22400060,1610612757,1641712,4.4,1.1,2,3,4,24,0,0,18,4,1,1,1,0,2,0,0.333,0,1,0,13.916666667
22400060,1610612757,1631133,3.9,1.06,4,4,8,19,0,0,10,1,2,5,0.4,1,2,0.5,0.428,1,3,0.333,15
22400060,1610612757,1631200,4.23,0.51,0,3,3,2,0,0,1,0,1,1,1,0,0,0,1,0,0,0,6.633333333
22400060,1610612757,1641871,3.78,0.46,0,2,2,4,0,0,1,0,0,0,0,2,3,0.667,0.667,0,0,0,6.633333333
22400060,1610612757,1642270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22400060,1610612757,1630703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22400060,1610612757,1629680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22400060,1610612757,1629057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22400060,1610612746,1626181,3.88,1.74,1,4,5,40,0,0,20,5,7,8,0.875,4,7,0.571,0.732,0,0,0,25.25
22400060,1610612746,1627884,4.03,1.8,2,4,5,25,0,0,14,1,2,4,0.5,4,6,0.667,0.599,2,2,1,24.933333333
22400060,1610612746,1627826,3.71,1.87,7,10,17,48,1,0,33,2,4,7,0.571,0,1,0,0.5,2,4,0.5,28.366666667
22400060,1610612746,1627739,4.24,1.54,2,4,6,37,0,0,31,3,1,3,0.333,2,3,0.667,0.5,0,0,0,20.3
22400060,1610612746,201935,3.37,1.9,1,3,4,60,4,0,38,7,1,6,0.167,5,9,0.556,0.4,2,2,1,31.75
22400060,1610612746,1641757,4.39,1.85,2,3,5,39,0,0,26,3,3,5,0.6,3,4,0.75,0.667,2,2,1,23.7
22400060,1610612746,1629599,3.7,1.52,1,3,4,32,0,0,20,3,0,1,0,7,9,0.778,0.699,2,2,1,22.916666667
22400060,1610612746,1629611,4.34,1.01,1,0,1,14,0,0,9,0,0,1,0,2,3,0.667,0.5,1,1,1,13.4
22400060,1610612746,1628964,3.89,1.17,2,5,7,17,0,0,14,0,0,1,0,1,1,1,0.5,5,7,0.714,16.566666667
22400060,1610612746,201587,4.04,1.42,1,6,7,31,0,0,29,3,0,0,0,0,1,0,0,0,2,0,19.716666667
22400060,1610612746,1630538,3.72,0.45,0,2,2,18,0,0,13,2,0,2,0,1,3,0.333,0.2,0,0,0,6.633333333
22400060,1610612746,1630539,4.34,0.51,2,1,3,6,0,0,6,0,0,0,0,0,0,0,0,2,2,1,6.45
22400629,1610612738,1628369,3.63,1.91,1,8,8,56,1,1,38,5,2,5,0.4,3,7,0.429,0.416,2,3,0.667,29.816666667
22400629,1610612738,1627759,4.01,2.33,2,11,13,68,1,1,47,3,1,4,0.25,6,15,0.4,0.367,0,0,0,33.033333333
22400629,1610612738,204001,3.87,1.87,3,12,15,37,1,0,17,2,6,9,0.667,3,7,0.429,0.562,2,2,1,27.483333333
22400629,1610612738,1628401,4.11,1.41,4,3,7,40,2,0,33,3,0,2,0,1,3,0.333,0.2,1,5,0.2,19.433333333
22400629,1610612738,201950,4.22,1.87,2,8,10,39,0,0,31,1,0,3,0,1,3,0.333,0.167,3,4,0.75,25.25
22400629,1610612738,201143,3.94,1.68,0,5,5,26,0,0,21,2,0,0,0,1,5,0.2,0.2,0,0,0,23.966666667
22400629,1610612738,1630573,4.58,1.1,1,5,6,16,0,0,12,0,0,0,0,2,4,0.5,0.5,0,0,0,13.383333333
22400629,1610612738,1630202,4.19,1.83,2,2,4,51,1,0,37,2,0,2,0,2,10,0.2,0.167,0,0,0,24.233333333
22400629,1610612738,1628436,4.35,0.91,7,4,10,6,0,0,2,0,1,3,0.333,0,0,0,0.333,2,3,0.667,11.633333333
22400629,1610612738,1629674,3.77,0.61,4,2,6,16,0,0,12,3,2,3,0.667,0,0,0,0.667,1,2,0.5,8.883333333
22400629,1610612738,1630531,3.68,0.6,1,3,4,9,1,1,4,1,0,1,0,4,4,1,0.8,1,1,1,8.883333333
22400629,1610612738,1641775,3.87,0.53,0,1,1,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,7.533333333
22400629,1610612738,1631248,3.95,0.47,0,0,0,10,0,0,8,1,0,0,0,0,1,0,0,0,0,0,6.466666667
22400629,1610612738,1630214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22400629,1610612747,1629060,4.2,2.07,4,9,12,33,0,0,22,2,0,2,0,3,7,0.429,0.333,0,2,0,27.816666667
22400629,1610612747,2544,3.63,1.96,5,16,21,77,0,1,50,6,2,5,0.4,7,15,0.467,0.45,0,1,0,30.516666667
22400629,1610612747,203076,3.84,1.99,11,10,20,63,0,0,38,3,5,9,0.556,4,9,0.444,0.5,1,6,0.167,30.533333333
22400629,1610612747,1631108,4.21,2.16,0,5,5,35,0,0,27,2,0,1,0,2,5,0.4,0.333,1,3,0.333,29.05
22400629,1610612747,1630559,4.08,2.4,2,5,7,76,0,0,58,6,2,5,0.4,5,8,0.625,0.538,2,2,1,33.266666667
22400629,1610612747,1629216,4.19,1.94,1,5,6,37,2,0,29,4,0,2,0,4,6,0.667,0.5,0,1,0,25.95
22400629,1610612747,1627827,4.16,1.51,3,6,8,17,0,0,15,0,0,0,0,0,2,0,0,1,2,0.5,20.383333333
22400629,1610612747,1629637,4.17,1.16,4,9,12,18,0,0,12,1,2,4,0.5,0,0,0,0.5,0,1,0,14.483333333
22400629,1610612747,1642261,3.96,0.98,1,4,5,21,1,0,14,0,2,2,1,3,5,0.6,0.713,2,3,0.667,13.6
22400629,1610612747,1631132,3.64,0.26,1,1,2,4,0,0,3,0,1,1,1,0,0,0,1,1,1,1,3.766666667
22400629,1610612747,1642355,4.28,0.3,0,0,0,7,0,0,6,0,0,0,0,0,1,0,0,2,3,0.667,3.766666667
22400629,1610612747,1629629,3.51,0.23,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.433333333
22400629,1610612747,1629003,3.72,0.24,0,0,0,10,0,0,7,3,0,0,0,0,0,0,0,0,0,0,3.433333333
22400708,1610612753,1630532,4.42,2.93,1,2,3,72,1,0,49,5,5,7,0.714,4,12,0.333,0.473,1,1,1,36.783333333
22400708,1610612753,1631094,4.06,2.75,4,7,10,79,0,1,49,3,4,7,0.571,5,17,0.294,0.375,3,4,0.75,37.433333333
