SEASON,GAME_DATE,GAME_ID,GAME_CODE,HOME_TEAM_ID,HOME_TEAM_SCORE,AWAY_TEAM_ID,AWAY_TEAM_SCORE,POINTS_LEADER_ID,POINTS_LEADER_POINTS
2024-25,2024-11-20,22400258,20241120/ATLGSW,1610612744,120,1610612737,97,203952,27
2024-25,2024-11-20,22400259,20241120/ORLLAC,1610612746,104,1610612753,93,201935,24
2024-25,2024-11-21,22400260,20241121/DETCHA,1610612766,123,1610612765,121,1641706,38
2024-25,2024-11-21,22400261,20241121/MINTOR,1610612761,110,1610612750,105,1629628,31
2024-25,2024-11-21,22400262,20241121/UTASAS,1610612759,126,1610612762,118,1628374,27
2024-25,2024-11-21,22400263,20241121/ORLLAL,1610612747,118,1610612753,119,203076,39
2024-25,2024-11-22,22400027,20241122/BKNPHI,1610612755,113,1610612751,98,1629661,37
2024-25,2024-11-22,22400028,20241122/BOSWAS,1610612764,96,1610612738,108,1627759,31
2024-25,2024-11-22,22400029,20241122/INDMIL,1610612749,129,1610612754,117,203507,37
2024-25,2024-11-22,22400030,20241122/ATLCHI,1610612741,136,1610612737,122,203897,26
2024-25,2024-11-22,22400031,20241122/PORHOU,1610612745,116,1610612757,88,1628415,28
2024-25,2024-11-22,22400032,20241122/GSWNOP,1610612740,108,1610612744,112,203952,30
2024-25,2024-11-22,22400033,20241122/DALDEN,1610612743,120,1610612742,123,203999,33
2024-25,2024-11-22,22400034,20241122/SACLAC,1610612746,104,1610612758,88,1628368,29
2024-25,2024-11-23,22400264,20241123/NYKUTA,1610612762,121,1610612752,106,1628374,34
2024-25,2024-11-23,22400265,20241123/DETORL,1610612753,111,1610612765,100,1630532,30
2024-25,2024-11-23,22400266,20241123/MEMCHI,1610612741,131,1610612763,142,1630590,30
2024-25,2024-11-23,22400267,20241123/PORHOU,1610612745,98,1610612757,104,1629014,25
2024-25,2024-11-23,22400268,20241123/CHAMIL,1610612749,125,1610612766,119,1630163,50
2024-25,2024-11-23,22400269,20241123/GSWSAS,1610612759,104,1610612744,94,1641705,25
2024-25,2024-11-23,22400270,20241123/DENLAL,1610612747,102,1610612743,127,203999,34
2024-25,2024-11-24,22400271,20241124/MINBOS,1610612738,107,1610612750,105,1627759,29
2024-25,2024-11-24,22400272,20241124/WASIND,1610612754,115,1610612764,103,1627783,22
2024-25,2024-11-24,22400273,20241124/DALMIA,1610612748,123,1610612742,118,202710,33
2024-25,2024-11-24,22400274,20241124/LACPHI,1610612755,99,1610612746,125,201935,23
2024-25,2024-11-24,22400275,20241124/TORCLE,1610612739,122,1610612761,108,1628378,26
2024-25,2024-11-24,22400276,20241124/BKNSAC,1610612758,103,1610612751,108,1630560,34
2024-25,2024-11-25,22400277,20241125/ORLCHA,1610612766,84,1610612753,95,1630163,44
2024-25,2024-11-25,22400278,20241125/TORDET,1610612765,102,1610612761,100,1630567,31
2024-25,2024-11-25,22400279,20241125/NOPIND,1610612754,114,1610612740,110,1630169,34
2024-25,2024-11-25,22400280,20241125/DALATL,1610612737,119,1610612742,129,202681,32
2024-25,2024-11-25,22400281,20241125/LACBOS,1610612738,126,1610612746,94,1627826,23
2024-25,2024-11-25,22400282,20241125/PORMEM,1610612763,123,1610612757,98,1629630,22
2024-25,2024-11-25,22400283,20241125/NYKDEN,1610612743,118,1610612752,145,1628384,40
2024-25,2024-11-25,22400284,20241125/BKNGSW,1610612744,120,1610612751,128,203471,31
2024-25,2024-11-25,22400285,20241125/OKCSAC,1610612758,109,1610612760,130,1628983,37
2024-25,2024-11-26,22400035,20241126/CHIWAS,1610612764,108,1610612741,127,1628398,23
2024-25,2024-11-26,22400036,20241126/MILMIA,1610612748,103,1610612749,106,203081,37
2024-25,2024-11-26,22400037,20241126/HOUMIN,1610612750,111,1610612745,117,1630162,29
2024-25,2024-11-26,22400038,20241126/SASUTA,1610612762,115,1610612759,128,1641705,34
2024-25,2024-11-26,22400039,20241126/LALPHX,1610612756,127,1610612747,100,1626164,26
2024-25,2024-11-27,22400286,20241127/MIACHA,1610612766,94,1610612748,98,1630163,32
2024-25,2024-11-27,22400287,20241127/ATLCLE,1610612739,124,1610612737,135,1628378,30
2024-25,2024-11-27,22400288,20241127/PORIND,1610612754,121,1610612757,114,1629014,30
2024-25,2024-11-27,22400289,20241127/CHIORL,1610612753,133,1610612741,119,1630591,31
2024-25,2024-11-27,22400290,20241127/HOUPHI,1610612755,115,1610612745,122,1630224,41
2024-25,2024-11-27,22400291,20241127/LACWAS,1610612764,96,1610612746,121,201935,43
2024-25,2024-11-27,22400292,20241127/NYKDAL,1610612742,129,1610612752,114,1628973,37
2024-25,2024-11-27,22400293,20241127/DETMEM,1610612763,131,1610612765,111,203935,25
2024-25,2024-11-27,22400294,20241127/SACMIN,1610612750,104,1610612758,115,1630162,29
2024-25,2024-11-27,22400295,20241127/TORNOP,1610612740,93,1610612761,119,1630534,24
2024-25,2024-11-27,22400296,20241127/LALSAS,1610612759,101,1610612747,119,1642261,20
2024-25,2024-11-27,22400297,20241127/BKNPHX,1610612756,117,1610612751,127,1626164,31
2024-25,2024-11-27,22400298,20241127/DENUTA,1610612762,103,1610612743,122,203999,30
2024-25,2024-11-27,22400299,20241127/OKCGSW,1610612744,101,1610612760,105,1628983,35
2024-25,2024-11-29,22400040,20241129/NYKCHA,1610612766,98,1610612752,99,1628973,31
2024-25,2024-11-29,22400041,20241129/CLEATL,1610612737,117,1610612739,101,1629636,29
2024-25,2024-11-29,22400042,20241129/NOPMEM,1610612763,120,1610612740,109,203468,30
2024-25,2024-11-29,22400043,20241129/ORLBKN,1610612751,100,1610612753,123,1630532,29
2024-25,2024-11-29,22400044,20241129/LACMIN,1610612750,93,1610612746,92,1630162,21
2024-25,2024-11-29,22400045,20241129/DETIND,1610612754,106,1610612765,130,1627736,25
2024-25,2024-11-29,22400046,20241129/TORMIA,1610612748,121,1610612761,111,202710,26
2024-25,2024-11-29,22400047,20241129/BOSCHI,1610612741,129,1610612738,138,1628369,35
2024-25,2024-11-29,22400048,20241129/OKCLAL,1610612747,93,1610612760,101,1628983,36
2024-25,2024-11-29,22400049,20241129/SACPOR,1610612757,115,1610612758,106,1628370,29
2024-25,2024-11-30,22400300,20241130/ATLCHA,1610612766,104,1610612737,107,1641706,32
2024-25,2024-11-30,22400301,20241130/PHIDET,1610612765,96,1610612755,111,1630178,28
2024-25,2024-11-30,22400302,20241130/WASMIL,1610612749,124,1610612764,114,203507,42
2024-25,2024-11-30,22400303,20241130/GSWPHX,1610612756,113,1610612744,105,1626164,27
2024-25,2024-11-30,22400304,20241130/DALUTA,1610612762,94,1610612742,106,202681,30
2024-25,2024-12-01,22400305,20241201/ORLBKN,1610612751,92,1610612753,100,1629661,26
2024-25,2024-12-01,22400306,20241201/INDMEM,1610612763,136,1610612754,121,1628991,25
2024-25,2024-12-01,22400307,20241201/BOSCLE,1610612739,115,1610612738,111,1628378,35
2024-25,2024-12-01,22400308,20241201/NOPNYK,1610612752,118,1610612740,85,1628969,31
2024-25,2024-12-01,22400309,20241201/MIATOR,1610612761,119,1610612748,116,1629628,37
2024-25,2024-12-01,22400310,20241201/OKCHOU,1610612745,119,1610612760,116,1627832,38
2024-25,2024-12-01,22400311,20241201/LALUTA,1610612762,104,1610612747,105,203076,33
2024-25,2024-12-01,22400312,20241201/DALPOR,1610612757,131,1610612742,137,1629029,36
2024-25,2024-12-01,22400313,20241201/SASSAC,1610612758,125,1610612759,127,1641705,34
2024-25,2024-12-01,22400314,20241201/DENLAC,1610612746,126,1610612743,122,201935,39
2024-25,2024-12-02,22400315,20241202/NOPATL,1610612737,124,1610612740,112,203468,29
2024-25,2024-12-02,22400316,20241202/MIABOS,1610612738,108,1610612748,89,1627759,29
2024-25,2024-12-02,22400317,20241202/BKNCHI,1610612741,128,1610612751,102,202696,21
2024-25,2024-12-02,22400318,20241202/LALMIN,1610612750,109,1610612747,80,1626156,20
2024-25,2024-12-03,22400050,20241203/PHICHA,1610612766,104,1610612755,110,1641706,34
2024-25,2024-12-03,22400051,20241203/WASCLE,1610612739,118,1610612764,87,1628378,19
2024-25,2024-12-03,22400052,20241203/MILDET,1610612765,107,1610612749,128,203507,28
2024-25,2024-12-03,22400053,20241203/ORLNYK,1610612752,121,1610612753,106,1630532,30
2024-25,2024-12-03,22400054,20241203/INDTOR,1610612761,122,1610612754,111,1630567,35
2024-25,2024-12-03,22400055,20241203/UTAOKC,1610612760,133,1610612762,106,1631114,28
2024-25,2024-12-03,22400056,20241203/MEMDAL,1610612742,121,1610612763,116,1629029,37
2024-25,2024-12-03,22400057,20241203/SASPHX,1610612756,104,1610612759,93,1626164,29
2024-25,2024-12-03,22400058,20241203/GSWDEN,1610612743,119,1610612744,115,203999,38
2024-25,2024-12-03,22400059,20241203/HOUSAC,1610612758,120,1610612745,111,1630224,28
2024-25,2024-12-03,22400060,20241203/PORLAC,1610612746,127,1610612757,105,1626181,30
2024-25,2024-12-04,22400319,20241204/DETBOS,1610612738,130,1610612765,120,1627759,28
2024-25,2024-12-04,22400320,20241204/INDBKN,1610612751,99,1610612754,90,1629661,26
2024-25,2024-12-04,22400321,20241204/LALMIA,1610612748,134,1610612747,93,1629639,31
2024-25,2024-12-04,22400322,20241204/ORLPHI,1610612755,102,1610612753,106,1630532,35
2024-25,2024-12-04,22400323,20241204/ATLMIL,1610612749,104,1610612737,119,203507,31
2024-25,2024-12-04,22400324,20241204/MINLAC,1610612746,80,1610612750,108,203944,20
2024-25,2024-12-05,22400325,20241205/DENCLE,1610612739,126,1610612743,114,1628378,28
2024-25,2024-12-05,22400326,20241205/DALWAS,1610612764,101,1610612742,137,202681,25
2024-25,2024-12-05,22400327,20241205/CHANYK,1610612752,125,1610612766,101,1626157,27
2024-25,2024-12-05,22400328,20241205/OKCTOR,1610612761,92,1610612760,129,1628983,30
2024-25,2024-12-05,22400329,20241205/SACMEM,1610612763,115,1610612758,110,201942,26
2024-25,2024-12-05,22400330,20241205/PHXNOP,1610612740,126,1610612756,124,1627742,29
2024-25,2024-12-05,22400331,20241205/CHISAS,1610612759,124,1610612741,139,202696,39
2024-25,2024-12-05,22400332,20241205/HOUGSW,1610612744,99,1610612745,93,1630228,33
2024-25,2024-12-06,22400333,20241206/ORLPHI,1610612755,102,1610612753,94,1630532,30
2024-25,2024-12-06,22400334,20241206/LALATL,1610612737,134,1610612747,132,2544,39
2024-25,2024-12-06,22400335,20241206/MILBOS,1610612738,111,1610612749,105,1628369,34
2024-25,2024-12-06,22400336,20241206/INDCHI,1610612741,123,1610612754,132,203897,32
2024-25,2024-12-06,22400337,20241206/SACSAS,1610612759,113,1610612758,140,1630577,30
2024-25,2024-12-06,22400338,20241206/MINGSW,1610612744,90,1610612750,107,1630162,30
2024-25,2024-12-06,22400339,20241206/UTAPOR,1610612757,99,1610612762,141,1630548,22
2024-25,2024-12-07,22400340,20241207/CLECHA,1610612766,102,1610612739,116,1630596,41
2024-25,2024-12-07,22400341,20241207/DENWAS,1610612764,122,1610612743,113,203999,56
2024-25,2024-12-07,22400342,20241207/OKCNOP,1610612740,109,1610612760,119,1628983,31
2024-25,2024-12-07,22400343,20241207/DETNYK,1610612752,111,1610612765,120,1628973,31
2024-25,2024-12-07,22400344,20241207/DALTOR,1610612761,118,1610612742,125,1629029,30
2024-25,2024-12-07,22400345,20241207/MEMBOS,1610612738,121,1610612763,127,1629630,32
2024-25,2024-12-07,22400346,20241207/PHXMIA,1610612748,121,1610612756,111,1628389,25
2024-25,2024-12-08,22400347,20241208/PHICHI,1610612741,100,1610612755,108,203954,31
2024-25,2024-12-08,22400348,20241208/MILBKN,1610612751,113,1610612749,118,203507,34
2024-25,2024-12-08,22400349,20241208/CHAIND,1610612754,109,1610612766,113,204456,30
2024-25,2024-12-08,22400350,20241208/DENATL,1610612737,111,1610612743,141,203999,48
2024-25,2024-12-08,22400351,20241208/CLEMIA,1610612748,122,1610612739,113,1629639,34
2024-25,2024-12-08,22400352,20241208/PHXORL,1610612753,115,1610612756,110,1630591,26
2024-25,2024-12-08,22400353,20241208/MEMWAS,1610612764,112,1610612763,140,1628991,21
2024-25,2024-12-08,22400354,20241208/NOPSAS,1610612759,121,1610612740,116,1641705,25
2024-25,2024-12-08,22400355,20241208/MINGSW,1610612744,114,1610612750,106,201939,30
2024-25,2024-12-08,22400356,20241208/HOULAC,1610612746,106,1610612745,117,1630224,31
2024-25,2024-12-08,22400357,20241208/UTASAC,1610612758,141,1610612762,97,1628989,26
2024-25,2024-12-08,22400358,20241208/PORLAL,1610612747,107,1610612757,98,203076,30
2024-25,2024-12-09,22400359,20241209/NYKTOR,1610612761,108,1610612752,113,1629628,30
2024-25,2024-12-10,22401201,20241210/ORLMIL,1610612749,114,1610612753,109,203507,37
2024-25,2024-12-10,22401203,20241210/DALOKC,1610612760,118,1610612742,104,1628983,39
2024-25,2024-12-11,22401202,20241211/ATLNYK,1610612752,100,1610612737,108,1629631,24
2024-25,2024-12-11,22401204,20241211/GSWHOU,1610612745,91,1610612744,90,1630578,26
2024-25,2024-12-12,22401205,20241212/DETBOS,1610612738,123,1610612765,99,1630202,27
2024-25,2024-12-12,22401206,20241212/TORMIA,1610612748,114,1610612761,104,1629639,23
2024-25,2024-12-12,22401207,20241212/SACNOP,1610612740,109,1610612758,111,203468,36
2024-25,2024-12-13,22401208,20241213/WASCLE,1610612739,115,1610612764,105,1641731,27
2024-25,2024-12-13,22401209,20241213/INDPHI,1610612755,107,1610612754,121,1630169,32
2024-25,2024-12-13,22401210,20241213/LALMIN,1610612750,97,1610612747,87,203076,23
2024-25,2024-12-13,22401211,20241213/BKNMEM,1610612763,135,1610612751,119,1629630,28
2024-25,2024-12-13,22401212,20241213/CHACHI,1610612741,109,1610612766,95,1641706,21
2024-25,2024-12-13,22401213,20241213/LACDEN,1610612743,120,1610612746,98,1627750,20
2024-25,2024-12-13,22401214,20241213/PHXUTA,1610612762,126,1610612756,134,1626164,34
2024-25,2024-12-13,22401215,20241213/SASPOR,1610612757,116,1610612759,118,203924,32
2024-25,2024-12-14,22401229,20241214/ATLMIL,1610612749,110,1610612737,102,1629027,35
2024-25,2024-12-14,22401230,20241214/HOUOKC,1610612760,111,1610612745,96,1628983,32
2024-25,2024-12-15,22401216,20241215/NOPIND,1610612754,119,1610612740,104,1627783,22
2024-25,2024-12-15,22401217,20241215/BOSWAS,1610612764,98,1610612738,112,1628369,28
2024-25,2024-12-15,22401218,20241215/MINSAS,1610612759,92,1610612750,106,1630162,26
2024-25,2024-12-15,22401219,20241215/PORPHX,1610612756,116,1610612757,109,1626164,28
2024-25,2024-12-15,22401220,20241215/MEMLAL,1610612747,116,1610612763,110,203076,40
2024-25,2024-12-15,22401227,20241215/NYKORL,1610612753,91,1610612752,100,1629021,32
2024-25,2024-12-15,22401228,20241215/DALGSW,1610612744,133,1610612742,143,1629029,45
2024-25,2024-12-16,22401221,20241216/MIADET,1610612765,125,1610612748,124,202710,35
2024-25,2024-12-16,22401222,20241216/PHICHA,1610612766,108,1610612755,121,1630178,40
2024-25,2024-12-16,22401223,20241216/CHITOR,1610612761,121,1610612741,122,1629628,32
2024-25,2024-12-16,22401224,20241216/CLEBKN,1610612751,101,1610612739,130,1629661,22
2024-25,2024-12-16,22401225,20241216/DENSAC,1610612758,129,1610612743,130,1628368,29
2024-25,2024-12-16,22401226,20241216/UTALAC,1610612746,144,1610612762,107,201935,41
2024-25,2024-12-17,62400001,20241217/MILOKC,1610612760,81,1610612749,97,203507,26
2024-25,2024-12-19,22400360,20241219/UTADET,1610612765,119,1610612762,126,1630595,33
2024-25,2024-12-19,22400361,20241219/OKCORL,1610612753,99,1610612760,105,1628983,35
2024-25,2024-12-19,22400362,20241219/CHAWAS,1610612764,123,1610612766,114,1630163,34
2024-25,2024-12-19,22400363,20241219/CHIBOS,1610612738,108,1610612741,117,203897,36
2024-25,2024-12-19,22400364,20241219/BKNTOR,1610612761,94,1610612751,101,1629661,33
2024-25,2024-12-19,22400365,20241219/NOPHOU,1610612745,133,1610612740,113,1630224,34
2024-25,2024-12-19,22400366,20241219/GSWMEM,1610612763,144,1610612744,93,1641764,21
2024-25,2024-12-19,22400367,20241219/NYKMIN,1610612750,107,1610612752,133,1626157,32
2024-25,2024-12-19,22400368,20241219/LACDAL,1610612742,95,1610612746,118,1626181,29
2024-25,2024-12-19,22400369,20241219/INDPHX,1610612756,111,1610612754,120,201142,37
2024-25,2024-12-19,22400370,20241219/ATLSAS,1610612759,133,1610612737,126,1641705,42
2024-25,2024-12-19,22400371,20241219/DENPOR,1610612757,126,1610612743,124,203999,34
2024-25,2024-12-19,22400372,20241219/LALSAC,1610612758,100,1610612747,113,1628368,26
2024-25,2024-12-20,22400373,20241220/CHAPHI,1610612755,108,1610612766,98,203954,34
2024-25,2024-12-20,22400374,20241220/MILCLE,1610612739,124,1610612749,101,203507,33
2024-25,2024-12-20,22400375,20241220/OKCMIA,1610612748,97,1610612760,104,1631114,33
2024-25,2024-12-21,22400376,20241221/LALSAC,1610612758,99,1610612747,103,2544,32
2024-25,2024-12-21,22400377,20241221/MIAORL,1610612753,121,1610612748,114,1630175,35
2024-25,2024-12-21,22400378,20241221/MEMATL,1610612737,112,1610612763,128,1629631,26
2024-25,2024-12-21,22400379,20241221/UTABKN,1610612751,94,1610612762,105,1628374,21
2024-25,2024-12-21,22400380,20241221/PHICLE,1610612739,126,1610612755,99,1630178,27
2024-25,2024-12-21,22400381,20241221/BOSCHI,1610612741,98,1610612738,123,1628369,43
2024-25,2024-12-21,22400382,20241221/WASMIL,1610612749,112,1610612764,101,1626171,34
2024-25,2024-12-21,22400383,20241221/GSWMIN,1610612750,103,1610612744,113,201939,31
2024-25,2024-12-21,22400384,20241221/NYKNOP,1610612740,93,1610612752,104,1628973,39
2024-25,2024-12-21,22400385,20241221/LACDAL,1610612742,113,1610612746,97,1626181,28
2024-25,2024-12-21,22400386,20241221/PORSAS,1610612759,114,1610612757,94,1641705,30
2024-25,2024-12-21,22400387,20241221/DETPHX,1610612756,125,1610612765,133,201142,43
2024-25,2024-12-22,22400388,20241222/HOUTOR,1610612761,110,1610612745,114,1628415,27
2024-25,2024-12-22,22400389,20241222/INDSAC,1610612758,95,1610612754,122,1628368,23
2024-25,2024-12-22,22400390,20241222/DENNOP,1610612740,129,1610612743,132,203999,27
2024-25,2024-12-23,22400391,20241223/HOUCHA,1610612766,101,1610612745,114,1628970,24
2024-25,2024-12-23,22400392,20241223/UTACLE,1610612739,124,1610612762,113,203903,27
2024-25,2024-12-23,22400393,20241223/BOSORL,1610612753,108,1610612738,104,1627759,35
2024-25,2024-12-23,22400394,20241223/SASPHI,1610612755,111,1610612759,106,1630178,32
2024-25,2024-12-23,22400395,20241223/MINATL,1610612737,117,1610612750,104,1629027,29
2024-25,2024-12-23,22400396,20241223/BKNMIA,1610612748,110,1610612751,95,1628389,23
2024-25,2024-12-23,22400397,20241223/TORNYK,1610612752,139,1610612761,125,1626157,31
2024-25,2024-12-23,22400398,20241223/MILCHI,1610612741,91,1610612749,112,201572,21
2024-25,2024-12-23,22400399,20241223/LACMEM,1610612763,110,1610612746,114,1626181,29
2024-25,2024-12-23,22400400,20241223/WASOKC,1610612760,123,1610612764,105,1628983,41
2024-25,2024-12-23,22400401,20241223/PORDAL,1610612742,132,1610612757,108,1629029,27
2024-25,2024-12-23,22400402,20241223/PHXDEN,1610612743,117,1610612756,90,203999,32
2024-25,2024-12-23,22400403,20241223/INDGSW,1610612744,105,1610612754,111,1630228,26
2024-25,2024-12-23,22400404,20241223/DETLAL,1610612747,114,1610612765,117,2544,28
2024-25,2024-12-25,22400405,20241225/SASNYK,1610612752,117,1610612759,114,1641705,42
2024-25,2024-12-25,22400406,20241225/MINDAL,1610612742,99,1610612750,105,202681,39
2024-25,2024-12-25,22400407,20241225/PHIBOS,1610612738,114,1610612755,118,1630178,33
2024-25,2024-12-25,22400408,20241225/LALGSW,1610612744,113,1610612747,115,201939,38
2024-25,2024-12-25,22400409,20241225/DENPHX,1610612756,110,1610612743,100,201142,27
2024-25,2024-12-26,22400410,20241226/OKCIND,1610612754,114,1610612760,120,1628983,45
2024-25,2024-12-26,22400411,20241226/MIAORL,1610612753,88,1610612748,89,1630591,29
2024-25,2024-12-26,22400412,20241226/CHAWAS,1610612764,113,1610612766,110,1630163,31
2024-25,2024-12-26,22400413,20241226/CHIATL,1610612737,141,1610612741,133,203897,37
2024-25,2024-12-26,22400414,20241226/TORMEM,1610612763,155,1610612761,126,1629628,27
2024-25,2024-12-26,22400415,20241226/BKNMIL,1610612749,105,1610612751,111,1629661,29
2024-25,2024-12-26,22400416,20241226/HOUNOP,1610612740,111,1610612745,128,1630224,30
2024-25,2024-12-26,22400417,20241226/UTAPOR,1610612757,122,1610612762,120,1630166,27
2024-25,2024-12-26,22400418,20241226/DETSAC,1610612758,113,1610612765,114,1630595,33
2024-25,2024-12-27,22400419,20241227/NYKORL,1610612753,85,1610612752,108,1630591,27
2024-25,2024-12-27,22400420,20241227/INDBOS,1610612738,142,1610612754,105,1627759,44
2024-25,2024-12-27,22400421,20241227/SASBKN,1610612751,87,1610612759,96,1630553,25
2024-25,2024-12-27,22400422,20241227/MINHOU,1610612745,112,1610612750,113,1630578,38
2024-25,2024-12-27,22400423,20241227/MEMNOP,1610612740,124,1610612763,132,1630530,35
2024-25,2024-12-27,22400424,20241227/CLEDEN,1610612743,135,1610612739,149,1628378,33
2024-25,2024-12-27,22400425,20241227/DALPHX,1610612756,89,1610612742,98,201142,35
2024-25,2024-12-27,22400426,20241227/GSWLAC,1610612746,102,1610612744,92,1630228,34
2024-25,2024-12-28,22400427,20241228/MIAATL,1610612737,120,1610612748,110,1630552,28
2024-25,2024-12-28,22400428,20241228/OKCCHA,1610612766,94,1610612760,106,1628983,22
2024-25,2024-12-28,22400429,20241228/NYKWAS,1610612764,132,1610612752,136,1628973,55
2024-25,2024-12-28,22400430,20241228/MILCHI,1610612741,116,1610612749,111,203081,29
2024-25,2024-12-28,22400431,20241228/PHXGSW,1610612744,109,1610612756,105,1630228,34
2024-25,2024-12-28,22400432,20241228/DETDEN,1610612743,134,1610612765,121,203999,37
2024-25,2024-12-28,22400433,20241228/PHIUTA,1610612762,111,1610612755,114,203954,32
2024-25,2024-12-28,22400434,20241228/DALPOR,1610612757,126,1610612742,122,202681,46
2024-25,2024-12-28,22400435,20241228/SACLAL,1610612747,132,1610612758,122,203076,36
2024-25,2024-12-29,22400436,20241229/BKNORL,1610612753,102,1610612751,101,1630560,25
2024-25,2024-12-29,22400437,20241229/INDBOS,1610612738,114,1610612754,123,1627759,31
2024-25,2024-12-29,22400438,20241229/ATLTOR,1610612761,107,1610612737,136,1629027,34
2024-25,2024-12-29,22400439,20241229/MIAHOU,1610612745,100,1610612748,104,1629639,27
2024-25,2024-12-29,22400440,20241229/MEMOKC,1610612760,130,1610612763,106,1628983,35
2024-25,2024-12-29,22400441,20241229/SASMIN,1610612750,112,1610612759,110,1641705,34
2024-25,2024-12-30,22400442,20241230/CHICHA,1610612766,108,1610612741,115,1628970,31
2024-25,2024-12-30,22400443,20241230/NYKWAS,1610612764,106,1610612752,126,1626157,32
2024-25,2024-12-30,22400444,20241230/LACNOP,1610612740,113,1610612746,116,1626181,35
2024-25,2024-12-30,22400445,20241230/DENUTA,1610612762,121,1610612743,132,203999,36
2024-25,2024-12-30,22400446,20241230/CLEGSW,1610612744,95,1610612739,113,1629636,25
2024-25,2024-12-30,22400447,20241230/PHIPOR,1610612757,103,1610612755,125,203954,37
2024-25,2024-12-30,22400448,20241230/DALSAC,1610612758,110,1610612742,100,1628368,33
2024-25,2024-12-31,22400449,20241231/TORBOS,1610612738,125,1610612761,71,1628369,23
2024-25,2024-12-31,22400450,20241231/MILIND,1610612754,112,1610612749,120,203507,30
2024-25,2024-12-31,22400451,20241231/LACSAS,1610612759,122,1610612746,86,1641705,27
2024-25,2024-12-31,22400452,20241231/MINOKC,1610612760,113,1610612750,105,1628983,40
2024-25,2024-12-31,22400453,20241231/MEMPHX,1610612756,112,1610612763,117,1628991,38
2024-25,2024-12-31,22400454,20241231/CLELAL,1610612747,110,1610612739,122,1630559,35
2024-25,2025-01-01,22400455,20250101/ORLDET,1610612765,105,1610612753,96,1630591,24
2024-25,2025-01-01,22400456,20250101/CHIWAS,1610612764,125,1610612741,107,203897,32
2024-25,2025-01-01,22400457,20250101/NOPMIA,1610612748,119,1610612740,108,1630530,34
2024-25,2025-01-01,22400458,20250101/UTANYK,1610612752,119,1610612762,103,1626157,31
2024-25,2025-01-01,22400459,20250101/BKNTOR,1610612761,130,1610612751,113,1630567,33
2024-25,2025-01-01,22400460,20250101/DALHOU,1610612745,110,1610612742,99,1630578,23
2024-25,2025-01-01,22400461,20250101/ATLDEN,1610612743,139,1610612737,120,1629027,30
2024-25,2025-01-01,22400462,20250101/PHISAC,1610612758,113,1610612755,107,1628368,35
2024-25,2025-01-02,22400463,20250102/INDMIA,1610612748,115,1610612754,128,1630169,33
2024-25,2025-01-02,22400464,20250102/BOSMIN,1610612750,115,1610612738,118,1628369,33
2024-25,2025-01-02,22400465,20250102/BKNMIL,1610612749,110,1610612751,113,203507,27
2024-25,2025-01-02,22400466,20250102/LACOKC,1610612760,116,1610612746,98,1628983,29
2024-25,2025-01-02,22400467,20250102/PHIGSW,1610612744,139,1610612755,105,201939,30
2024-25,2025-01-02,22400468,20250102/PORLAL,1610612747,114,1610612757,106,2544,38
2024-25,2025-01-03,22400469,20250103/CHADET,1610612765,98,1610612766,94,202699,24
2024-25,2025-01-03,22400470,20250103/ORLTOR,1610612761,97,1610612753,106,1627751,25
2024-25,2025-01-03,22400471,20250103/BOSHOU,1610612745,86,1610612738,109,1630224,27
2024-25,2025-01-03,22400472,20250103/WASNOP,1610612740,132,1610612764,120,203468,50
2024-25,2025-01-03,22400473,20250103/NYKOKC,1610612760,117,1610612752,107,1628983,33
2024-25,2025-01-03,22400474,20250103/CLEDAL,1610612742,122,1610612739,134,1630596,34
2024-25,2025-01-03,22400475,20250103/SASDEN,1610612743,110,1610612759,113,203999,41
2024-25,2025-01-03,22400476,20250103/MEMSAC,1610612758,138,1610612763,133,1628370,31
2024-25,2025-01-03,22400477,20250103/ATLLAL,1610612747,119,1610612737,102,1629027,33
2024-25,2025-01-04,22400478,20250104/PHIBKN,1610612751,94,1610612755,123,203954,28
2024-25,2025-01-04,22400479,20250104/MINDET,1610612765,119,1610612750,105,1630162,53
2024-25,2025-01-04,22400480,20250104/PHXIND,1610612754,126,1610612756,108,1630169,27
2024-25,2025-01-04,22400481,20250104/UTAMIA,1610612748,100,1610612762,136,1641729,34
2024-25,2025-01-04,22400482,20250104/NYKCHI,1610612741,139,1610612752,126,1626157,44
2024-25,2025-01-04,22400483,20250104/PORMIL,1610612749,102,1610612757,105,203507,31
2024-25,2025-01-04,22400484,20250104/DENSAS,1610612759,111,1610612743,122,203999,46
2024-25,2025-01-04,22400485,20250104/MEMGSW,1610612744,121,1610612763,113,203952,24
2024-25,2025-01-04,22400486,20250104/ATLLAC,1610612746,131,1610612737,105,1629027,20
2024-25,2025-01-05,22400487,20250105/BOSOKC,1610612760,105,1610612738,92,1628983,33
2024-25,2025-01-05,22400488,20250105/CHACLE,1610612739,115,1610612766,105,1629636,25
2024-25,2025-01-05,22400489,20250105/NOPWAS,1610612764,98,1610612740,110,1628398,28
2024-25,2025-01-05,22400490,20250105/UTAORL,1610612753,92,1610612762,105,1641729,27
2024-25,2025-01-05,22400491,20250105/LALHOU,1610612745,119,1610612747,115,1630224,33
2024-25,2025-01-05,22400492,20250105/SACGSW,1610612744,99,1610612758,129,201939,26
2024-25,2025-01-06,22400493,20250106/PORDET,1610612765,118,1610612757,115,1629014,36
