gameId,teamId,teamCity,teamName,teamTricode,teamSlug,personId,firstName,familyName,nameI,playerSlug,position,comment,jerseyNum,minutes,points,contestedShots,contestedShots2pt,contestedShots3pt,deflections,chargesDrawn,screenAssists,screenAssistPoints,looseBallsRecoveredOffensive,looseBallsRecoveredDefensive,looseBallsRecoveredTotal,offensiveBoxOuts,defensiveBoxOuts,boxOutPlayerTeamRebounds,boxOutPlayerRebounds,boxOuts,GAME_ID
0022401172,1610612753,Orlando,Magic,ORL,magic,1641783,Tristan,da Silva,T. da Silva,tristan-da-silva,F,,23,34:09,14,7,4,3,5,0,0,0,0,0,0,0,1,1,0,1,0022401172
0022401172,1610612753,Orlando,Magic,ORL,magic,1631216,Caleb,Houstan,C. Houstan,caleb-houstan,F,,2,29:36,10,2,1,1,1,0,2,4,0,2,2,0,1,0,0,1,0022401172
0022401172,1610612753,Orlando,Magic,ORL,magic,1629048,Goga,Bitadze,G. Bitadze,goga-bitadze,C,,35,22:34,11,6,5,1,1,0,6,15,0,1,1,0,1,1,1,1,0022401172
0022401172,1610612753,Orlando,Magic,ORL,magic,203914,Gary,Harris,G. Harris,gary-harris,G,,14,17:19,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0022401172
0022401172,1610612753,Orlando,Magic,ORL,magic,202709,Cory,Joseph,C. Joseph,cory-joseph,G,,10,6:16,2,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0022401172
0022401172,1610612753,Orlando,Magic,ORL,magic,1630175,Cole,Anthony,C. Anthony,cole-anthony,,,50,20:15,7,4,4,0,1,0,2,4,0,0,0,0,0,0,0,0,0022401172
0022401172,1610612753,Orlando,Magic,ORL,magic,1641710,Anthony,Black,A. Black,anthony-black,,,0,31:18,21,2,2,0,2,0,0,0,1,1,2,0,1,1,0,1,0022401172
0022401172,1610612753,Orlando,Magic,ORL,magic,1628371,Jonathan,Isaac,J. Isaac,jonathan-isaac,,,1,19:21,12,5,5,0,1,0,2,4,0,0,0,0,1,1,0,1,0022401172
0022401172,1610612753,Orlando,Magic,ORL,magic,1641724,Jett,Howard,J. Howard,jett-howard,,,13,29:36,17,3,2,1,1,0,2,4,0,0,0,0,0,0,0,0,0022401172
0022401172,1610612753,Orlando,Magic,ORL,magic,1630243,Trevelin,Queen,T. Queen,trevelin-queen,,,12,29:36,25,9,3,6,6,0,2,5,1,0,1,0,0,0,0,0,0022401172
0022401172,1610612754,Indiana,Pacers,IND,pacers,1641716,Jarace,Walker,J. Walker,jarace-walker,F,,5,34:03,15,3,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0022401172
0022401172,1610612754,Indiana,Pacers,IND,pacers,1630167,Obi,Toppin,O. Toppin,obi-toppin,F,,1,20:30,4,1,0,1,3,0,0,0,0,1,1,0,0,0,0,0,0022401172
0022401172,1610612754,Indiana,Pacers,IND,pacers,1628418,Thomas,Bryant,T. Bryant,thomas-bryant,C,,3,19:48,10,6,6,0,1,0,2,5,0,1,1,0,0,0,0,0,0022401172
0022401172,1610612754,Indiana,Pacers,IND,pacers,1631097,Bennedict,Mathurin,B. Mathurin,bennedict-mathurin,G,,00,41:04,20,3,2,1,1,0,0,0,1,0,1,0,0,0,0,0,0022401172
0022401172,1610612754,Indiana,Pacers,IND,pacers,204456,T.J.,McConnell,T. McConnell,tj-mcconnell,G,,9,20:54,12,4,2,2,2,0,0,0,0,0,0,0,1,1,1,1,0022401172
0022401172,1610612754,Indiana,Pacers,IND,pacers,1642277,Johnny,Furphy,J. Furphy,johnny-furphy,,,12,32:08,17,2,0,2,1,0,1,3,0,0,0,0,1,1,1,1,0022401172
0022401172,1610612754,Indiana,Pacers,IND,pacers,1631245,Quenton,Jackson,Q. Jackson,quenton-jackson,,,29,19:58,13,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0022401172
0022401172,1610612754,Indiana,Pacers,IND,pacers,1628396,Tony,Bradley,T. Bradley,tony-bradley,,,13,24:18,10,10,8,2,2,0,4,9,1,0,1,0,1,1,1,1,0022401172
0022401172,1610612754,Indiana,Pacers,IND,pacers,1642484,RayJ,Dennis,R. Dennis,rayj-dennis,,,10,16:43,10,2,1,1,2,0,0,0,0,1,1,0,0,0,0,0,0022401172
0022401172,1610612754,Indiana,Pacers,IND,pacers,1642402,Enrique,Freeman,E. Freeman,enrique-freeman,,,8,10:34,4,3,1,2,1,0,2,5,0,0,0,0,0,0,0,0,0022401172
0022400965,1610612747,Los Angeles,Lakers,LAL,lakers,1642261,Dalton,Knecht,D. Knecht,dalton-knecht,F,,4,36:52,32,5,2,3,0,0,0,0,0,1,1,0,0,0,0,0,0022400965
0022400965,1610612747,Los Angeles,Lakers,LAL,lakers,1629020,Jarred,Vanderbilt,J. Vanderbilt,jarred-vanderbilt,F,,2,24:21,9,1,1,0,5,0,0,0,1,1,2,0,0,0,0,0,0022400965
0022400965,1610612747,Los Angeles,Lakers,LAL,lakers,203458,Alex,Len,A. Len,alex-len,C,,27,11:58,2,10,5,5,0,0,3,7,0,0,0,0,1,1,0,1,0022400965
0022400965,1610612747,Los Angeles,Lakers,LAL,lakers,1630559,Austin,Reaves,A. Reaves,austin-reaves,G,,15,39:17,37,1,0,1,4,0,0,0,0,1,1,0,0,0,0,0,0022400965
0022400965,1610612747,Los Angeles,Lakers,LAL,lakers,1630692,Jordan,Goodwin,J. Goodwin,jordan-goodwin,G,,30,33:34,10,4,3,1,1,0,0,0,1,0,1,0,0,0,0,0,0022400965
0022400965,1610612747,Los Angeles,Lakers,LAL,lakers,1631132,Christian,Koloko,C. Koloko,christian-koloko,,,10,19:30,8,5,5,0,0,0,3,6,1,0,1,0,0,0,0,0,0022400965
0022400965,1610612747,Los Angeles,Lakers,LAL,lakers,1629003,Shake,Milton,S. Milton,shake-milton,,,20,28:20,16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0022400965
0022400965,1610612747,Los Angeles,Lakers,LAL,lakers,202693,Markieff,Morris,M. Morris,markieff-morris,,,88,23:41,7,2,0,2,1,0,0,0,0,0,0,0,1,1,1,1,0022400965
0022400965,1610612747,Los Angeles,Lakers,LAL,lakers,1642355,Bronny,James,B. James,bronny-james,,,9,15:43,5,2,2,0,2,0,0,0,0,0,0,0,1,1,0,1,0022400965
0022400965,1610612747,Los Angeles,Lakers,LAL,lakers,1629629,Cam,Reddish,C. Reddish,cam-reddish,,,5,6:44,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0022400965
0022400965,1610612743,Denver,Nuggets,DEN,nuggets,1629008,Michael,Porter Jr.,M. Porter Jr.,michael-porter-jr,F,,1,33:20,13,5,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0022400965
0022400965,1610612743,Denver,Nuggets,DEN,nuggets,203932,Aaron,Gordon,A. Gordon,aaron-gordon,F,,32,31:28,17,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0022400965
0022400965,1610612743,Denver,Nuggets,DEN,nuggets,203999,Nikola,Jokić,N. Jokić,nikola-jokić,C,,15,37:47,28,8,3,5,5,0,2,6,0,0,0,0,0,0,0,0,0022400965
0022400965,1610612743,Denver,Nuggets,DEN,nuggets,1631128,Christian,Braun,C. Braun,christian-braun,G,,0,34:32,22,4,1,3,2,0,3,7,0,1,1,0,0,0,0,0,0022400965
